rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
50,214644.737,214644.737,0.000,2.000,429289.474,429289.474,0.000,0.301,0.301,0.000,136522657.895,95.709,136522657.895,95.730,0.000,0.000,0.0041000960000,0.0082001920000,0.000,19.102,19.102,32800772.000,65601544.000,152.8142384601238,180.000,364.453,428925.021,84.897,0.447,0.030,0.285,0.030,Mul,GPU-0, 0:(4096x1001) 1:(1)->(4096x1001) -t f32,tower_0/v/mul_16;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul,0,8.837871132931454,80.04094618178448,130113,228798,98684,358911,214000.0,215000.0,215000.0,215000;215000;215000;216000;214000;214000;216000;215000;215000;214000,62276552,62276552,62491552,62491552,610444552;610444552;610659552;610659552;984698552;984698552;984913552;984913552;1410786552;1410786552;1411002552;1411002552;1781277552;1781277552;1781491552;1781491552;2155296552;2155296552;2155510552;2155510552;2529126552;2529126552;2529342552;2529342552;2902527552;2902527552;2902742552;2902742552;3272442552;3272442552;3272657552;3272657552;3646249552;3646249552;3646463552;3646463552;4017149552;4017149552;4017364552;4017364552;4393765552;4393765552;4393980552;4393980552;4772539552;4772539552;4772754552;4772754552;5149647552;5149647552;5149863552;5149863552;5527080552;5527080552;5527295552;5527295552;5902634552;5902634552;5902848552;5902848552;6282826552;6282826552;6283041552;6283041552;6657144552;6657144552;6657358552;6657358552;7087502552;7087502552;7087716552;7087716552;7461177552;7461177552;7461391552;7461391552
51,413421.053,413421.053,0.000,1.000,413421.053,413421.053,0.000,0.290,0.290,0.000,136936078.947,95.999,136936078.947,96.020,0.000,0.000,0.0503316470000,0.0503316470000,0.000,121.744,121.744,67108868.000,67108868.000,162.3257150859326,180.000,372.827,413048.226,90.181,2.851,0.014,0.267,0.014,L2Loss,GPU-0, 0:(4096x4096)->(1) -t f32,tower_0/v/l2_loss/L2Loss_12,0,6.0171513063984445,38.07676537048941,33750,418571,384821,452322,413000.0,413000.0,414000.0,414000;415000;414000;415000;412000;413000;413000;414000;413000;413000,4792552,4792552,5221552,5221552,558549552;558549552;559135552;559135552;930082552;930082552;930512552;930512552;1353350552;1353350552;1353785552;1353785552;1727143552;1727143552;1727656552;1727656552;2098796552;2098796552;2099222552;2099222552;2472763552;2472763552;2473275552;2473275552;2846172552;2846172552;2846599552;2846599552;3218773552;3218773552;3219205552;3219205552;3591950552;3591950552;3592376552;3592376552;3962545552;3962545552;3962973552;3962973552;4337717552;4337717552;4338148552;4338148552;4716414552;4716414552;4716853552;4716853552;5094565552;5094565552;5094993552;5094993552;5470564552;5470564552;5470992552;5470992552;5845709552;5845709552;5846141552;5846141552;6223378552;6223378552;6223803552;6223803552;6603755552;6603755552;6604190552;6604190552;7031389552;7031389552;7031814552;7031814552;7402685552;7402685552;7403114552;7403114552
52,361684.211,361684.211,0.000,1.000,361684.211,361684.211,0.000,0.254,0.254,0.000,137297763.158,96.252,137297763.158,96.274,0.000,0.000,0.0055377920000,0.0055377920000,0.000,15.311,15.311,66453504.000,66453504.000,183.7334947613504,180.000,369.186,361315.024,102.074,0.359,0.000,0.240,0.000,ReluGrad,GPU-0, 0:(128x256x13x13) 1:(128x256x13x13)->(128x256x13x13) -t f16,tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad,0,5.463831013311525,33.655272985331145,25705,365405,339700,391110,356250.0,361000.0,365000.0,365000;365000;362000;361000;377000;369000;361000;365000;371000;361000,86722552,86722552,87087552,87087552,635053552;635053552;635418552;635418552;1008900552;1008900552;1009262552;1009262552;1435576552;1435576552;1435937552;1435937552;1806018552;1806018552;1806395552;1806395552;2179740552;2179740552;2180109552;2180109552;2553947552;2553947552;2554308552;2554308552;2927292552;2927292552;2927657552;2927657552;3297299552;3297299552;3297670552;3297670552;3670566552;3670566552;3670927552;3670927552;4041694552;4041694552;4042060552;4042060552;4418436552;4418436552;4418798552;4418798552;4797128552;4797128552;4797485552;4797485552;5174447552;5174447552;5174812552;5174812552;5551511552;5551511552;5551867552;5551867552;5927078552;5927078552;5927439552;5927439552;6307430552;6307430552;6307787552;6307787552;6681732552;6681732552;6682094552;6682094552;7111912552;7111912552;7112280552;7112280552;7486077552;7486077552;7486432552;7486432552
53,350263.158,350263.158,0.000,1.000,350263.158,350263.158,0.000,0.246,0.246,0.000,137648026.316,96.498,137648026.316,96.519,0.000,0.000,0.0055377920000,0.0055377920000,0.000,15.810,15.810,44303360.000,44303360.000,126.4859263711495,180.000,246.130,350017.028,70.270,0.370,0.061,0.232,0.061,BiasAdd,GPU-0, 0:(128x256x13x13) 1:(256)->(128x256x13x13) -t f16 -data_format NHWC,tower_0/v/cg/conv4/BiasAdd,0,-0.12603884177363964,1.7562706323048427,9695,350167,340472,359862,344000.0,351000.0,359250.0,363000;346000;346000;365000;336000;352000;357000;364000;340000;348000,54645552,54645552,55008552,55008552,603216552;603216552;603562552;603562552;977396552;977396552;977742552;977742552;1403055552;1403055552;1403420552;1403420552;1774138552;1774138552;1774474552;1774474552;2147869552;2147869552;2148221552;2148221552;2521545552;2521545552;2521902552;2521902552;2894910552;2894910552;2895274552;2895274552;3265176552;3265176552;3265516552;3265516552;3638940552;3638940552;3639288552;3639288552;4009979552;4009979552;4010323552;4010323552;4386180552;4386180552;4386541552;4386541552;4764957552;4764957552;4765320552;4765320552;5141063552;5141063552;5141400552;5141400552;5519819552;5519819552;5520164552;5520164552;5895193552;5895193552;5895544552;5895544552;6275230552;6275230552;6275591552;6275591552;6649848552;6649848552;6650184552;6650184552;7080213552;7080213552;7080548552;7080548552;7453029552;7453029552;7453389552;7453389552
54,339763.158,339763.158,0.000,1.000,339763.158,339763.158,0.000,0.238,0.238,0.000,137987789.474,96.736,137987789.474,96.757,0.000,0.000,1.0496245760000,1.0496245760000,0.000,3089.283,3089.283,19010048.000,19010048.000,55.9508809542251,180.000,105.611,339657.547,31.084,72.349,0.152,0.054,0.054,MatMul,GPU-0, 0:(128x4096) 1:(128x1001)->(4096x1001) -t f16 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1,0,4.147000399275799,24.167137033767087,24217,342476,318259,366693,330250.0,343000.0,350000.0,352000;328000;331000;356000;324000;341000;351000;352000;323000;332000,60745552,60745552,61097552,61097552,608972552;608972552;609300552;609300552;983215552;983215552;983546552;983546552;1409250552;1409250552;1409606552;1409606552;1779814552;1779814552;1780138552;1780138552;2153796552;2153796552;2154137552;2154137552;2527604552;2527604552;2527955552;2527955552;2900999552;2900999552;2901351552;2901351552;3270981552;3270981552;3271304552;3271304552;3644764552;3644764552;3645096552;3645096552;4015682552;4015682552;4016007552;4016007552;4392241552;4392241552;4392594552;4392594552;4771021552;4771021552;4771371552;4771371552;5146773552;5146773552;5147095552;5147095552;5525603552;5525603552;5525933552;5525933552;5901130552;5901130552;5901471552;5901471552;6281304552;6281304552;6281655552;6281655552;6655501552;6655501552;6655980552;6655980552;7085995552;7085995552;7086339552;7086339552;7459654552;7459654552;7460004552;7460004552
55,332394.737,332394.737,0.000,1.000,332394.737,332394.737,0.000,0.233,0.233,0.000,138320184.211,96.969,138320184.211,96.991,0.000,0.000,1.0496245760000,1.0496245760000,0.000,3157.765,3157.765,19010048.000,19010048.000,57.1911823291901,180.000,105.611,332289.125,31.773,73.952,0.147,0.049,0.049,MatMul,GPU-0, 0:(128x1001) 1:(4096x1001)->(128x4096) -t f16 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul,0,-0.33683730370407444,1.756055182363114,10655,332310,321654,342965,322750.0,335500.0,342000.0,343000;322000;326000;349000;317000;332000;343000;344000;316000;327000,61128552,61128552,61471552,61471552,609331552;609331552;609653552;609653552;983577552;983577552;983903552;983903552;1409638552;1409638552;1409987552;1409987552;1780169552;1780169552;1780486552;1780486552;2154167552;2154167552;2154499552;2154499552;2527985552;2527985552;2528328552;2528328552;2901382552;2901382552;2901726552;2901726552;3271336552;3271336552;3271652552;3271652552;3645127552;3645127552;3645454552;3645454552;4016037552;4016037552;4016354552;4016354552;4392624552;4392624552;4392966552;4392966552;4771400552;4771400552;4771743552;4771743552;5148476552;5148476552;5148825552;5148825552;5525964552;5525964552;5526286552;5526286552;5901502552;5901502552;5901834552;5901834552;6281687552;6281687552;6282029552;6282029552;6656018552;6656018552;6656334552;6656334552;7086369552;7086369552;7086705552;7086705552;7460034552;7460034552;7460377552;7460377552
56,330447.368,330447.368,0.000,1.000,330447.368,330447.368,0.000,0.232,0.232,0.000,138650631.579,97.201,138650631.579,97.222,0.000,0.000,1.0496245760000,1.0496245760000,0.000,3176.374,3176.374,19010048.000,19010048.000,57.5282172493430,180.000,105.611,330341.757,31.960,74.388,0.146,0.048,0.048,MatMul,GPU-0, 0:(128x4096) 1:(4096x1001)->(128x1001) -t f16 -tr_a 0 -tr_b 0,tower_0/v/cg/affine2/xw_plus_b/MatMul,0,-0.3604523986663117,1.6934572783195625,11015,330262,319247,341276,321250.0,333500.0,340000.0,343000;322000;322000;348000;315000;331000;339000;344000;315000;325000,59823552,59823552,60166552,60166552,608098552;608098552;608420552;608420552;982326552;982326552;982648552;982648552;1408323552;1408323552;1408671552;1408671552;1778942552;1778942552;1779257552;1779257552;2152893552;2152893552;2153224552;2153224552;2526686552;2526686552;2527025552;2527025552;2900078552;2900078552;2900422552;2900422552;3270107552;3270107552;3270422552;3270422552;3643873552;3643873552;3644198552;3644198552;4014801552;4014801552;4015117552;4015117552;4391326552;4391326552;4391666552;4391666552;4770104552;4770104552;4770444552;4770444552;5145891552;5145891552;5146205552;5146205552;5524718552;5524718552;5525038552;5525038552;5900229552;5900229552;5900561552;5900561552;6280383552;6280383552;6280725552;6280725552;6654635552;6654635552;6654946552;6654946552;7085083552;7085083552;7085419552;7085419552;7458734552;7458734552;7459076552;7459076552
57,313710.526,313710.526,0.000,1.000,313710.526,313710.526,0.000,0.220,0.220,0.000,138964342.105,97.421,138964342.105,97.442,0.000,0.000,0.0041000960000,0.0041000960000,0.000,13.070,13.070,49201152.000,49201152.000,156.8361526717557,180.000,273.340,313437.187,87.131,0.306,0.017,0.208,0.017,AddN,GPU-0, 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2 -t f32,tower_0/v/gradients/AddN_1,0,-0.10717064644806563,2.4680658075389497,544,313738,313194,314282,313000.0,314000.0,314000.0,314000;314000;313000;314000;314000;313000;314000;314000;313000;313000,61851552,61851552,62165552,62165552,610025552;610025552;610339552;610339552;984277552;984277552;984590552;984590552;1410362552;1410362552;1410676552;1410676552;1780857552;1780857552;1781171552;1781171552;2154875552;2154875552;2155188552;2155188552;2528702552;2528702552;2529016552;2529016552;2902104552;2902104552;2902418552;2902418552;3272023552;3272023552;3272336552;3272336552;3645828552;3645828552;3646141552;3646141552;4016728552;4016728552;4017042552;4017042552;4393337552;4393337552;4393651552;4393651552;4772115552;4772115552;4772429552;4772429552;5149216552;5149216552;5149530552;5149530552;5526659552;5526659552;5526972552;5526972552;5902211552;5902211552;5902524552;5902524552;6282403552;6282403552;6282717552;6282717552;6656722552;6656722552;6657036552;6657036552;7087079552;7087079552;7087392552;7087392552;7460752552;7460752552;7461066552;7461066552
58,309815.789,309815.789,0.000,1.000,309815.789,309815.789,0.000,0.217,0.217,0.000,139274157.895,97.638,139274157.895,97.659,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,49201156.000,49201156.000,158.8077743990487,180.000,273.340,309542.450,88.227,0.000,0.015,0.000,0.015,ApplyGradientDescent,GPU-0, 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent,0,6.021571637041468,38.112132328689704,44625,316738,272113,361363,309000.0,310000.0,310000.0,310000;309000;309000;311000;311000;309000;311000;310000;312000;310000,65332552,65332552,65642552,65642552,613325552;613325552;613634552;613634552;987606552;987606552;987915552;987915552;1413872552;1413872552;1414183552;1414183552;1784253552;1784253552;1784564552;1784564552;2158263552;2158263552;2158572552;2158572552;2532213552;2532213552;2532524552;2532524552;2905579552;2905579552;2905889552;2905889552;3275417552;3275417552;3275729552;3275729552;3649168552;3649168552;3649478552;3649478552;4020125552;4020125552;4020436552;4020436552;4396796552;4396796552;4397105552;4397105552;4775576552;4775576552;4775885552;4775885552;5152739552;5152739552;5153049552;5153049552;5529967552;5529967552;5530276552;5530276552;5905625552;5905625552;5905934552;5905934552;6285867552;6285867552;6286176552;6286176552;6659964552;6659964552;6660274552;6660274552;7090489552;7090489552;7090798552;7090798552;7464210552;7464210552;7464809552;7464809552
59,247052.632,247052.632,0.000,1.000,247052.632,247052.632,0.000,0.173,0.173,0.000,139521210.526,97.811,139521210.526,97.833,0.000,0.000,0.0106168320000,0.0106168320000,0.000,42.974,42.974,26869760.000,26869760.000,108.7612782275245,180.000,149.276,246903.355,60.423,1.006,0.060,0.163,0.060,MaxPool,GPU-0, 0:(128x256x13x13)->(128x256x6x6) -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/cg/mpool2/MaxPool,0,0.23037485436827598,1.870073482909327,3758,247143,243384,250901,244250.0,246000.0,251000.0,252000;245000;246000;255000;243000;248000;251000;254000;242000;246000,55209552,55209552,55461552,55461552,603763552;603763552;604008552;604008552;977947552;977947552;978193552;978193552;1403622552;1403622552;1403877552;1403877552;1774676552;1774676552;1774919552;1774919552;2148421552;2148421552;2148669552;2148669552;2522105552;2522105552;2522356552;2522356552;2895476552;2895476552;2895730552;2895730552;3265720552;3265720552;3265962552;3265962552;3639489552;3639489552;3639735552;3639735552;4010525552;4010525552;4010768552;4010768552;4386742552;4386742552;4386994552;4386994552;4765520552;4765520552;4765771552;4765771552;5141610552;5141610552;5141853552;5141853552;5520364552;5520364552;5520608552;5520608552;5895745552;5895745552;5895992552;5895992552;6275796552;6275796552;6276047552;6276047552;6650389552;6650389552;6650630552;6650630552;7080753552;7080753552;7080995552;7080995552;7453594552;7453594552;7453846552;7453846552
60,204868.421,204868.421,0.000,1.000,204868.421,204868.421,0.000,0.144,0.144,0.000,139726078.947,97.955,139726078.947,97.976,0.000,0.000,0.0055375360000,0.0055375360000,0.000,27.030,27.030,22152192.000,22152192.000,108.1288755298651,180.000,123.068,204745.353,60.072,0.633,0.050,0.136,0.050,BiasAddGrad,GPU-0, 0:(128x256x13x13)->(256) -t f16 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,0,0.5387047136818088,3.2253480566138757,3429,205000,201571,208429,202000.0,205000.0,206750.0,207000;209000;205000;205000;215000;211000;205000;209000;209000;204000,93328552,93328552,93535552,93535552,641631552;641631552;641840552;641840552;1015410552;1015410552;1015615552;1015615552;1442113552;1442113552;1442318552;1442318552;1812758552;1812758552;1812973552;1812973552;2186354552;2186354552;2186565552;2186565552;2560492552;2560492552;2560697552;2560697552;2933860552;2933860552;2934069552;2934069552;3303947552;3303947552;3304156552;3304156552;3677069552;3677069552;3677273552;3677273552;4048285552;4048285552;4048491552;4048491552;4424967552;4424967552;4425171552;4425171552;4803596552;4803596552;4803799552;4803799552;5181003552;5181003552;5181210552;5181210552;5558012552;5558012552;5558217552;5558217552;5933598552;5933598552;5933803552;5933803552;6313910552;6313910552;6314114552;6314114552;6688278552;6688278552;6688483552;6688483552;7118523552;7118523552;7118731552;7118731552;7492524552;7492524552;7492725552;7492725552
61,182131.579,182131.579,0.000,1.000,182131.579,182131.579,0.000,0.128,0.128,0.000,139908210.526,98.082,139908210.526,98.104,0.000,0.000,0.0025651220000,0.0025651220000,0.000,14.084,14.084,1026048.000,1026048.000,5.6335535327265,180.000,5.700,182125.879,3.130,0.330,0.117,0.121,0.117,SparseSoftmaxCrossEntropyWithLogits,GPU-0, 0:(128x1001) 1:(128)->(128)(128x1001) -t f32 -Tlabels i32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,0,-0.46530243660816556,1.9272365469230148,6369,181976,175607,188345,178000.0,183500.0,187000.0,190000;178000;179000;192000;174000;182000;188000;190000;171000;178000,60257552,60257552,60539552,60539552,608507552;608507552;608775552;608775552;982739552;982739552;983010552;983010552;1408761552;1408761552;1409045552;1409045552;1779345552;1779345552;1779612552;1779612552;2153312552;2153312552;2153591552;2153591552;2527117552;2527117552;2527400552;2527400552;2900511552;2900511552;2900795552;2900795552;3270512552;3270512552;3270777552;3270777552;3644288552;3644288552;3644560552;3644560552;4015206552;4015206552;4015477552;4015477552;4391757552;4391757552;4392037552;4392037552;4770535552;4770535552;4770817552;4770817552;5146295552;5146295552;5146565552;5146565552;5525128552;5525128552;5525399552;5525399552;5900652552;5900652552;5900928552;5900928552;6280815552;6280815552;6281096552;6281096552;6655036552;6655036552;6655299552;6655299552;7085509552;7085509552;7085790552;7085790552;7459167552;7459167552;7459449552;7459449552
62,172710.526,172710.526,0.000,1.000,172710.526,172710.526,0.000,0.121,0.121,0.000,140080921.053,98.203,140080921.053,98.225,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,32800768.000,32800768.000,189.9175962212403,180.000,182.226,172528.300,105.510,0.000,0.000,0.115,0.000,Cast,GPU-0, 0:(4096x1001)->(4096x1001) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine2/Cast_grad/Cast,0,-0.5813049613851394,3.342263144324767,1262,172667,171404,173929,172000.0,173000.0,173000.0,173000;173000;173000;172000;173000;172000;173000;171000;172000;170000,61551552,61551552,61724552,61724552,609732552;609732552;609905552;609905552;983982552;983982552;984155552;984155552;1410067552;1410067552;1410239552;1410239552;1780564552;1780564552;1780737552;1780737552;2154580552;2154580552;2154752552;2154752552;2528407552;2528407552;2528580552;2528580552;2901807552;2901807552;2901978552;2901978552;3271730552;3271730552;3271902552;3271902552;3645532552;3645532552;3645702552;3645702552;4016434552;4016434552;4016606552;4016606552;4393045552;4393045552;4393216552;4393216552;4771822552;4771822552;4771995552;4771995552;5148916552;5148916552;5149088552;5149088552;5526363552;5526363552;5526536552;5526536552;5901916552;5901916552;5902089552;5902089552;6282109552;6282109552;6282280552;6282280552;6656417552;6656417552;6656590552;6656590552;7086785552;7086785552;7086957552;7086957552;7460455552;7460455552;7460629552;7460629552
