Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
178,Cast,0.000,0.831,2052.632,17.067,1,0.000,3072,1.497, 0:(384)->(384) -DstT f32 -SrcT f16,GPU-0,2052.632,0.000,2052.632,1.00,2052.6315789473683,0.0,2052.6315789473683,0.001439,0.000000,0.001439,99.962300,78.458989,99.955821,1.000000,0,1.000000,0.000035,0.000000,0.000035,99.999590,0.000000,99.999589,3072.000000,0,3072.000000,0.001355,0.000000,0.001355,tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast,0,2.6598611889440185,8.20036698890082,297,2095,1798,2392,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,118259552,118259552,118261552,118261552,666601552;666601552;666603552;666603552;1039997552;1039997552;1039999552;1039999552;1466704552;1466704552;1466706552;1466706552;1838221552;1838221552;1838223552;1838223552;2211256552;2211256552;2211258552;2211258552;2585090552;2585090552;2585092552;2585092552;2958633552;2958633552;2958635552;2958635552;3329015552;3329015552;3329017552;3329017552;3701649552;3701649552;3701651552;3701651552;4073044552;4073044552;4073046552;4073046552;4449533552;4449533552;4449535552;4449535552;4827965552;4827965552;4827967552;4827967552;5205759552;5205759552;5205761552;5205761552;5582587552;5582587552;5582589552;5582589552;5958035552;5958035552;5958037552;5958037552;6338312552;6338312552;6338314552;6338314552;6713426552;6713426552;6713429552;6713429552;7143164552;7143164552;7143166552;7143166552;7516752552;7516752552;7516754552;7516754552
179,Cast,0.000,0.562,2026.316,11.378,1,0.000,2048,1.011, 0:(256)->(256) -DstT f32 -SrcT f16,GPU-0,2026.316,0.000,2026.316,1.00,2026.3157894736842,0.0,2026.3157894736842,0.001421,0.000000,0.001421,99.963721,78.458989,99.957242,1.000000,0,1.000000,0.000024,0.000000,0.000024,99.999785,0.000000,99.999784,2048.000000,0,2048.000000,0.001342,0.000000,0.001342,tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast,0,1.1646229032853117,9.641156462585032,309,2048,1739,2356,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;3000;3000;2000,100023552,100023552,100025552,100025552,648366552;648366552;648368552;648368552;1022052552;1022052552;1022054552;1022054552;1448761552;1448761552;1448763552;1448763552;1819631552;1819631552;1819633552;1819633552;2193082552;2193082552;2193084552;2193084552;2567154552;2567154552;2567156552;2567156552;2940546552;2940546552;2940549552;2940549552;3310719552;3310719552;3310722552;3310722552;3683711552;3683711552;3683713552;3683713552;4054972552;4054972552;4054974552;4054974552;4431613552;4431613552;4431615552;4431615552;4810177552;4810177552;4810179552;4810179552;5187691552;5187691552;5187693552;5187693552;5564653552;5564653552;5564655552;5564655552;5940234552;5940234552;5940236552;5940236552;6320497552;6320497552;6320499552;6320499552;6695180552;6695180552;6695182552;6695182552;7125247552;7125247552;7125249552;7125249552;7499058552;7499058552;7499060552;7499060552
181,Cast,0.000,0.421,2026.316,8.533,1,0.000,1536,0.758, 0:(192)->(192) -DstT f32 -SrcT f16,GPU-0,2026.316,0.000,2026.316,1.00,2026.3157894736842,0.0,2026.3157894736842,0.001421,0.000000,0.001421,99.966563,78.458989,99.960083,1.000000,0,1.000000,0.000018,0.000000,0.000018,99.999897,0.000000,99.999897,1536.000000,0,1536.000000,0.001344,0.000000,0.001344,tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast,0,0.36262751318339526,7.955034349996037,348,2024,1675,2372,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,144147552,144147552,144149552,144149552,692609552;692609552;692611552;692611552;1065691552;1065691552;1065693552;1065693552;1492420552;1492420552;1492422552;1492422552;1864757552;1864757552;1864759552;1864759552;2237325552;2237325552;2237327552;2237327552;2610697552;2610697552;2610699552;2610699552;2984541552;2984541552;2984543552;2984543552;3355132552;3355132552;3355134552;3355134552;3727383552;3727383552;3727385552;3727385552;4098830552;4098830552;4098832552;4098832552;4475763552;4475763552;4475765552;4475765552;4853550552;4853550552;4853552552;4853552552;5231598552;5231598552;5231600552;5231600552;5608314552;5608314552;5608316552;5608316552;5983452552;5983452552;5983454552;5983454552;6363867552;6363867552;6363869552;6363869552;6740566552;6740566552;6740569552;6740569552;7168581552;7168581552;7168583552;7168583552;7542164552;7542164552;7542165552;7542165552
180,AddN,0.001,0.211,2026.316,4.267,64,0.032,768,0.379, 0:(64) 1:(64)->(64) -N i: 2 -t f32,GPU-0,2026.316,0.000,2026.316,1.00,2026.3157894736842,0.0,2026.3157894736842,0.001421,0.000000,0.001421,99.965142,78.458989,99.958662,64.000000,0,64.000000,0.000009,0.000000,0.000009,99.999953,0.000000,99.999953,768.000000,0,768.000000,0.001347,0.001350,0.001347,tower_0/v/gradients/AddN_14,0,3.210047208362094,11.508677830106398,261,2071,1811,2332,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;3000;2000;2000,154199552,154199552,154201552,154201552,702732552;702732552;702734552;702734552;1075669552;1075669552;1075671552;1075671552;1502373552;1502373552;1502375552;1502375552;1875126552;1875126552;1875128552;1875128552;2247469552;2247469552;2247471552;2247471552;2620536552;2620536552;2620538552;2620538552;2994595552;2994595552;2994598552;2994598552;3365310552;3365310552;3365312552;3365312552;3737330552;3737330552;3737332552;3737332552;4108642552;4108642552;4108644552;4108644552;4485541552;4485541552;4485544552;4485544552;4863517552;4863517552;4863519552;4863519552;5241649552;5241649552;5241651552;5241651552;5618230552;5618230552;5618232552;5618232552;5993264552;5993264552;5993266552;5993266552;6373741552;6373741552;6373743552;6373743552;6750761552;6750761552;6750763552;6750763552;7178381552;7178381552;7178383552;7178383552;7551949552;7551949552;7551951552;7551951552
184,Mul,0.272,51.628,2000.000,1032.556,23232,11.616,185860,92.930, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.970770,78.458989,99.964289,23232.000000,0,23232.000000,0.002142,0.000000,0.002142,99.987379,0.000000,99.987379,185860.000000,0,185860.000000,0.000608,0.001328,0.000608,tower_0/v/mul_2,0,0.0,20.011904761904766,221,2000,1779,2221,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;3000;2000,154268552,154268552,154270552,154270552,702801552;702801552;702803552;702803552;1075738552;1075738552;1075740552;1075740552;1502442552;1502442552;1502444552;1502444552;1875195552;1875195552;1875197552;1875197552;2247538552;2247538552;2247540552;2247540552;2620605552;2620605552;2620607552;2620607552;2994665552;2994665552;2994667552;2994667552;3365379552;3365379552;3365382552;3365382552;3737399552;3737399552;3737401552;3737401552;4108712552;4108712552;4108714552;4108714552;4485612552;4485612552;4485614552;4485614552;4863585552;4863585552;4863587552;4863587552;5241717552;5241717552;5241719552;5241719552;5618298552;5618298552;5618300552;5618300552;5993333552;5993333552;5993335552;5993335552;6373810552;6373810552;6373812552;6373812552;6750830552;6750830552;6750832552;6750832552;7178450552;7178450552;7178452552;7178452552;7552018552;7552018552;7552020552;7552020552
182,ApplyGradientDescent,0.000,0.214,2000.000,4.289,1,0.001,772,0.386, 0:(64) 1:(1) 2:(64)->(64) -t f32 -use_locking 0,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.967965,78.458989,99.961485,1.000000,0,1.000000,0.000009,0.000000,0.000009,99.999936,0.000000,99.999935,772.000000,0,772.000000,0.001329,0.000000,0.001329,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent,0,4.097702763186728,18.153656462585037,216,2048,1832,2263,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;3000;2000,154290552,154290552,154292552,154292552,702823552;702823552;702825552;702825552;1075760552;1075760552;1075762552;1075762552;1502465552;1502465552;1502467552;1502467552;1875218552;1875218552;1875220552;1875220552;2247561552;2247561552;2247563552;2247563552;2620627552;2620627552;2620629552;2620629552;2994687552;2994687552;2994689552;2994689552;3365402552;3365402552;3365405552;3365405552;3737420552;3737420552;3737422552;3737422552;4108733552;4108733552;4108735552;4108735552;4485634552;4485634552;4485636552;4485636552;4863607552;4863607552;4863609552;4863609552;5241740552;5241740552;5241742552;5241742552;5618323552;5618323552;5618325552;5618325552;5993355552;5993355552;5993357552;5993357552;6373832552;6373832552;6373834552;6373834552;6750852552;6750852552;6750854552;6750854552;7178471552;7178471552;7178473552;7178473552;7552040552;7552040552;7552042552;7552042552
185,L2Loss,0.007,0.214,2000.000,4.289,575,0.287,772,0.386, 0:(192)->(1) -t f32,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.972173,78.458989,99.965691,575.000000,0,575.000000,0.000009,0.000000,0.000009,99.999944,0.000000,99.999944,772.000000,0,772.000000,0.001329,0.001332,0.001329,tower_0/v/l2_loss/L2Loss_3,0,0.0,5.002976190476192,442,2000,1558,2442,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,12288552,12288552,12290552,12290552,564980552;564980552;564982552;564982552;936202552;936202552;936204552;936204552;1359343552;1359343552;1359345552;1359345552;1733765552;1733765552;1733767552;1733767552;2106613552;2106613552;2106615552;2106615552;2479643552;2479643552;2479645552;2479645552;2852269552;2852269552;2852271552;2852271552;3224995552;3224995552;3224997552;3224997552;3598247552;3598247552;3598249552;3598249552;3969439552;3969439552;3969440552;3969440552;4344200552;4344200552;4344202552;4344202552;4722887552;4722887552;4722889552;4722889552;5100911552;5100911552;5100913552;5100913552;5478673552;5478673552;5478675552;5478675552;5853181552;5853181552;5853184552;5853184552;6231654552;6231654552;6231656552;6231656552;6610027552;6610027552;6610028552;6610028552;7039501552;7039501552;7039503552;7039503552;7410714552;7410714552;7410716552;7410716552
183,Mul,0.000,0.003,2000.000,0.067,1,0.001,12,0.006, 0:(1) 1:(1)->(1) -t f32,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.969368,78.458989,99.962887,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,42.857143,99.999999,12.000000,0,12.000000,0.001332,0.000000,0.001332,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div,0,0.0,20.011904761904766,221,2000,1779,2221,2000.0,2000.0,2000.0,2000;2000;2000;3000;1000;2000;2000;2000;2000;2000,60662552,60662552,60664552,60664552,608891552;608891552;608893552;608893552;983132552;983132552;983134552;983134552;1409166552;1409166552;1409169552;1409169552;1779731552;1779731552;1779732552;1779732552;2153713552;2153713552;2153715552;2153715552;2527521552;2527521552;2527523552;2527523552;2900915552;2900915552;2900917552;2900917552;3270899552;3270899552;3270901552;3270901552;3644681552;3644681552;3644683552;3644683552;4015600552;4015600552;4015602552;4015602552;4392158552;4392158552;4392160552;4392160552;4770938552;4770938552;4770940552;4770940552;5146691552;5146691552;5146693552;5146693552;5525519552;5525519552;5525521552;5525521552;5901048552;5901048552;5901050552;5901050552;6281220552;6281220552;6281222552;6281222552;6655420552;6655420552;6655422552;6655422552;7085913552;7085913552;7085915552;7085915552;7459570552;7459570552;7459572552;7459572552
186,Add,0.000,0.003,2000.000,0.067,1,0.001,12,0.006, 0:(1) 1:(1)->(1) -t f32,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.973575,78.458989,99.967093,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,99.999999,12.000000,0,12.000000,0.001332,0.000000,0.001332,tower_0/v/add,0,6.025178427091201,38.14115646258498,154,2024,1870,2178,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,61799552,61799552,61801552,61801552,609975552;609975552;609977552;609977552;984227552;984227552;984229552;984229552;1410309552;1410309552;1410311552;1410311552;1780808552;1780808552;1780810552;1780810552;2154824552;2154824552;2154826552;2154826552;2528650552;2528650552;2528652552;2528652552;2902052552;2902052552;2902054552;2902054552;3271973552;3271973552;3271975552;3271975552;3645777552;3645777552;3645779552;3645779552;4016677552;4016677552;4016679552;4016679552;4393286552;4393286552;4393288552;4393288552;4772066552;4772066552;4772068552;4772068552;5149163552;5149163552;5149166552;5149166552;5526608552;5526608552;5526610552;5526610552;5902161552;5902161552;5902163552;5902163552;6282352552;6282352552;6282354552;6282354552;6656670552;6656670552;6656672552;6656672552;7087028552;7087028552;7087030552;7087030552;7460701552;7460701552;7460703552;7460703552
187,Mul,0.000,0.003,2000.000,0.067,1,0.001,12,0.006, 0:(1) 1:(1)->(1) -t f32,GPU-0,2000.000,0.000,2000.000,1.00,2000.0,0.0,2000.0,0.001402,0.000000,0.001402,99.974978,78.458989,99.968495,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,99.999999,12.000000,0,12.000000,0.001332,0.000000,0.001332,tower_0/v/gradients/tower_0/v/mul_grad/Mul_1,0,4.097702763186728,18.153656462585037,216,2048,1832,2263,2000.0,2000.0,2000.0,2000;2000;2000;3000;2000;2000;2000;2000;2000;2000,1352552,1352552,1354552,1354552,552524552;552524552;552526552;552526552;925767552;925767552;925769552;925769552;1348397552;1348397552;1348400552;1348400552;1723233552;1723233552;1723235552;1723235552;2096693552;2096693552;2096695552;2096695552;2468800552;2468800552;2468802552;2468802552;2842264552;2842264552;2842266552;2842266552;3214438552;3214438552;3214440552;3214440552;3587651552;3587651552;3587653552;3587653552;3959113552;3959113552;3959115552;3959115552;4333440552;4333440552;4333442552;4333442552;4712096552;4712096552;4712098552;4712098552;5090237552;5090237552;5090239552;5090239552;5468429552;5468429552;5468431552;5468431552;5843214552;5843214552;5843216552;5843216552;6221414552;6221414552;6221416552;6221416552;6599380552;6599380552;6599382552;6599382552;7029392552;7029392552;7029394552;7029394552;7400061552;7400061552;7400063552;7400063552
188,Select,0.000,0.005,1973.684,0.089,1,0.001,16,0.008, 0:(1) 1:(1) 2:(1)->(1) -t f32,GPU-0,1973.684,0.000,1973.684,1.00,1973.6842105263158,0.0,1973.6842105263158,0.001384,0.000000,0.001384,99.976362,78.458989,99.969879,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,0.000000,99.999999,16.000000,0,16.000000,0.001314,0.000000,0.001314,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value_grad/Select,0,-0.17000147283118525,5.698006280288211,412,1976,1564,2389,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;1000;2000,1405552,1405552,1407552,1407552,552579552;552579552;552581552;552581552;925820552;925820552;925822552;925822552;1348433552;1348433552;1348435552;1348435552;1723285552;1723285552;1723287552;1723287552;2096914552;2096914552;2096916552;2096916552;2468837552;2468837552;2468839552;2468839552;2842299552;2842299552;2842301552;2842301552;3214487552;3214487552;3214488552;3214488552;3587757552;3587757552;3587759552;3587759552;3959166552;3959166552;3959168552;3959168552;4333474552;4333474552;4333477552;4333477552;4712131552;4712131552;4712133552;4712133552;5090337552;5090337552;5090338552;5090338552;5468644552;5468644552;5468646552;5468646552;5843252552;5843252552;5843254552;5843254552;6221489552;6221489552;6221492552;6221492552;6599415552;6599415552;6599417552;6599417552;7029483552;7029483552;7029485552;7029485552;7400096552;7400096552;7400098552;7400098552
190,Mul,0.049,9.349,1947.368,182.067,4096,2.103,32772,16.829, 0:(4096) 1:(1)->(4096) -t f32,GPU-0,1947.368,0.000,1947.368,1.00,1947.3684210526317,0.0,1947.3684210526317,0.001366,0.000000,0.001365,99.979093,78.458989,99.972609,4096.000000,0,4096.000000,0.000378,0.000000,0.000378,99.996513,0.000000,99.996512,32772.000000,0,32772.000000,0.001169,0.001296,0.001169,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul,0,-0.5018200759804874,6.543211613469529,379,1952,1573,2332,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;1000;2000,1439552,1439552,1441552,1441552,552612552;552612552;552614552;552614552;925873552;925873552;925875552;925875552;1348534552;1348534552;1348536552;1348536552;1723318552;1723318552;1723320552;1723320552;2099988552;2099988552;2099990552;2099990552;2468935552;2468935552;2468937552;2468937552;2842337552;2842337552;2842339552;2842339552;3214595552;3214595552;3214596552;3214596552;3587805552;3587805552;3587807552;3587807552;3959200552;3959200552;3959202552;3959202552;4333533552;4333533552;4333535552;4333535552;4712231552;4712231552;4712233552;4712233552;5090384552;5090384552;5090386552;5090386552;5471776552;5471776552;5471778552;5471778552;5843285552;5843285552;5843287552;5843287552;6224576552;6224576552;6224578552;6224578552;6599501552;6599501552;6599502552;6599502552;7032583552;7032583552;7032585552;7032585552;7400557552;7400557552;7400559552;7400559552
189,Mul,0.005,0.878,1947.368,17.089,384,0.197,3076,1.580, 0:(384) 1:(1)->(384) -t f32,GPU-0,1947.368,0.000,1947.368,1.00,1947.3684210526317,0.0,1947.3684210526317,0.001366,0.000000,0.001365,99.977727,78.458989,99.971244,384.000000,0,384.000000,0.000035,0.000000,0.000035,99.999413,0.000000,99.999412,3076.000000,0,3076.000000,0.001285,0.001297,0.001285,tower_0/v/mul_7,0,-1.169718873018713,7.501518829853171,342,1929,1587,2270,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,142563552,142563552,142565552,142565552,691008552;691008552;691010552;691010552;1064112552;1064112552;1064114552;1064114552;1490848552;1490848552;1490850552;1490850552;1863126552;1863126552;1863128552;1863128552;2235728552;2235728552;2235730552;2235730552;2609142552;2609142552;2609144552;2609144552;2982958552;2982958552;2982960552;2982960552;3353526552;3353526552;3353528552;3353528552;3725816552;3725816552;3725818552;3725818552;4097241552;4097241552;4097243552;4097243552;4474216552;4474216552;4474218552;4474218552;4851976552;4851976552;4851978552;4851978552;5230018552;5230018552;5230020552;5230020552;5606740552;5606740552;5606742552;5606742552;5981911552;5981911552;5981912552;5981912552;6362313552;6362313552;6362315552;6362315552;6738780552;6738780552;6738783552;6738783552;7167033552;7167033552;7167035552;7167035552;7540612552;7540612552;7540613552;7540613552
191,Cast,0.000,0.148,1921.053,2.844,1,0.001,512,0.267, 0:(64)->(64) -DstT f32 -SrcT f16,GPU-0,1921.053,0.000,1921.053,1.00,1921.0526315789473,0.0,1921.0526315789473,0.001347,0.000000,0.001347,99.980440,78.458989,99.973956,1.000000,0,1.000000,0.000006,0.000000,0.000006,99.999989,0.000000,99.999989,512.000000,0,512.000000,0.001277,0.000000,0.001277,tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast,0,-2.2691644111031994,6.227642949071524,328,1881,1553,2209,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;2000;2000;2000;2000;2000,154082552,154082552,154084552,154084552,702618552;702618552;702620552;702620552;1075553552;1075553552;1075554552;1075554552;1502259552;1502259552;1502261552;1502261552;1875010552;1875010552;1875012552;1875012552;2247352552;2247352552;2247354552;2247354552;2620423552;2620423552;2620425552;2620425552;2994477552;2994477552;2994479552;2994479552;3365194552;3365194552;3365196552;3365196552;3737215552;3737215552;3737217552;3737217552;4108525552;4108525552;4108526552;4108526552;4485426552;4485426552;4485428552;4485428552;4863402552;4863402552;4863404552;4863404552;5241524552;5241524552;5241526552;5241526552;5618114552;5618114552;5618116552;5618116552;5993147552;5993147552;5993149552;5993149552;6373624552;6373624552;6373626552;6373626552;6750644552;6750644552;6750646552;6750646552;7178264552;7178264552;7178266552;7178266552;7551834552;7551834552;7551836552;7551836552
193,Cast,0.000,2.348,1894.737,44.489,1,0.001,8008,4.226, 0:(1001)->(1001) -DstT f32 -SrcT f16,GPU-0,1894.737,0.000,1894.737,1.00,1894.7368421052631,0.0,1894.7368421052631,0.001329,0.000000,0.001328,99.981768,84.424192,99.976613,1.000000,0,1.000000,0.000092,0.000000,0.000092,99.998955,0.000000,99.998955,8008.000000,0,8008.000000,0.001231,0.000000,0.001231,tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast,0,-0.5310838449656485,4.758187712585036,431,1905,1474,2336,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;2000;2000;2000;1000;2000,61528552,61528552,61530552,61530552,609711552;609711552;609713552;609713552;983959552;983959552;983960552;983960552;1410043552;1410043552;1410045552;1410045552;1780541552;1780541552;1780543552;1780543552;2154558552;2154558552;2154560552;2154560552;2528384552;2528384552;2528386552;2528386552;2901783552;2901783552;2901785552;2901785552;3271708552;3271708552;3271709552;3271709552;3645511552;3645511552;3645513552;3645513552;4016411552;4016411552;4016413552;4016413552;4393022552;4393022552;4393024552;4393024552;4771800552;4771800552;4771802552;4771802552;5148892552;5148892552;5148895552;5148895552;5526342552;5526342552;5526344552;5526344552;5901893552;5901893552;5901895552;5901895552;6282086552;6282086552;6282088552;6282088552;6656394552;6656394552;6656396552;6656396552;7086762552;7086762552;7086764552;7086764552;7460433552;7460433552;7460435552;7460435552
192,_Retval,0.000,0.002,1894.737,0.044,1,0.001,8,0.004, 0:(1)->(none),CPU-0,0.000,1894.737,1894.737,1.00,0.0,1894.7368421052631,1894.7368421052631,0.000000,5.965203,0.001328,99.980440,84.424192,99.975284,0,1.000000,1.000000,0.000000,28.571429,0.000000,100.000000,71.428571,100.000000,0,8.000000,8.000000,0.001262,0.000000,0.001262,_retval_average_loss/Mean_0_0,3000,6.024971825170369,38.139500458619715,75786,13548,-62239,89334,2000.0,2000.0,2000.0,1000;493000;1000;2000;2000;2000;2000;2000;1000;2000,68067552,68068552,68069552,68071552,616047552;616048552;616541552;616543552;990334552;990335552;990336552;990338552;1416606552;1416607552;1416609552;1416611552;1786937552;1786938552;1786940552;1786941552;2160990552;2160991552;2160993552;2160995552;2534952552;2534953552;2534955552;2534957552;2908312552;2908314552;2908316552;2908318552;3278137552;3278138552;3278139552;3278141552;3651890552;3651891552;3651893552;3651895552;4022842552;4022843552;4022845552;4022847552;4399527552;4399528552;4399530552;4399532552;4778280552;4778281552;4778283552;4778284552;5155433552;5155434552;5155435552;5155437552;5532661552;5532662552;5532664552;5532666552;5908316552;5908317552;5908319552;5908321552;6288524552;6288525552;6288527552;6288529552;6662670552;6662671552;6662673552;6662674552;7093185552;7093186552;7093188552;7093189552;7467240552;7467241552;7467243552;7467244552
194,L2Loss,0.002,0.080,1815.789,1.444,191,0.105,260,0.143, 0:(64)->(1) -t f32,GPU-0,1815.789,0.000,1815.789,1.00,1815.7894736842104,0.0,1815.7894736842104,0.001273,0.000000,0.001273,99.983042,84.424192,99.977886,191.000000,0,191.000000,0.000003,0.000000,0.000003,99.999998,0.000000,99.999998,260.000000,0,260.000000,0.001208,0.001209,0.001208,tower_0/v/l2_loss/L2Loss_1,0,-0.3828968246140782,3.340108206454084,490,1833,1344,2323,2000.0,2000.0,2000.0,2000;2000;2000;2000;1000;2000;2000;2000;1000;2000,12106552,12106552,12108552,12108552,564857552;564857552;564859552;564859552;936023552;936023552;936025552;936025552;1359218552;1359218552;1359220552;1359220552;1733182552;1733182552;1733183552;1733183552;2106428552;2106428552;2106430552;2106430552;2479203552;2479203552;2479205552;2479205552;2852145552;2852145552;2852147552;2852147552;3224595552;3224595552;3224596552;3224596552;3597835552;3597835552;3597837552;3597837552;3969017552;3969017552;3969019552;3969019552;4343775552;4343775552;4343776552;4343776552;4722761552;4722761552;4722763552;4722763552;5100781552;5100781552;5100783552;5100783552;5478351552;5478351552;5478353552;5478353552;5851332552;5851332552;5851334552;5851334552;6231431552;6231431552;6231433552;6231433552;6609901552;6609901552;6609903552;6609903552;7039279552;7039279552;7039280552;7039280552;7410587552;7410587552;7410589552;7410589552
195,Mul,0.000,0.004,1815.789,0.067,1,0.001,12,0.007, 0:(1) 1:(1)->(1) -t f32,GPU-0,1815.789,0.000,1815.789,1.00,1815.7894736842104,0.0,1815.7894736842104,0.001273,0.000000,0.001273,99.984315,84.424192,99.979159,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,42.857143,100.000000,12.000000,0,12.000000,0.001209,0.000000,0.001209,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_grad/RealDiv,0,-1.3431820103699474,2.801089122517697,415,1786,1370,2201,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;1000;1000,12084552,12084552,12086552,12086552,560367552;560367552;560369552;560369552;929956552;929956552;929958552;929958552;1353286552;1353286552;1353288552;1353288552;1733678552;1733678552;1733680552;1733680552;2098261552;2098261552;2098263552;2098263552;2474315552;2474315552;2474317552;2474317552;2845802552;2845802552;2845804552;2845804552;3219243552;3219243552;3219244552;3219244552;3591623552;3591623552;3591624552;3591624552;3969416552;3969416552;3969418552;3969418552;4338188552;4338188552;4338190552;4338190552;4716886552;4716886552;4716887552;4716887552;5094034552;5094034552;5094036552;5094036552;5470109552;5470109552;5470111552;5470111552;5853550552;5853550552;5853552552;5853552552;6222837552;6222837552;6222839552;6222839552;6603691552;6603691552;6603693552;6603693552;7030840552;7030840552;7030842552;7030842552;7405514552;7405514552;7405516552;7405516552
197,Cast,0.000,2.523,1763.158,44.489,1,0.001,8008,4.542, 0:(1001)->(1001) -DstT f16 -SrcT f32,GPU-0,1763.158,0.000,1763.158,1.00,1763.1578947368423,0.0,1763.1578947368423,0.001236,0.000000,0.001236,99.986788,84.424192,99.981631,1.000000,0,1.000000,0.000092,0.000000,0.000092,99.999048,0.000000,99.999047,8008.000000,0,8008.000000,0.001143,0.000000,0.001143,tower_0/v/cg/affine2/Cast_1,0,-1.0446111464884014,2.0707752309134797,445,1738,1293,2183,1250.0,2000.0,2000.0,1000;2000;2000;2000;2000;2000;1000;2000;1000;2000,1424552,1424552,1425552,1425552,554663552;554663552;554665552;554665552;925845552;925845552;925847552;925847552;1348468552;1348468552;1348470552;1348470552;1723353552;1723353552;1723355552;1723355552;2097933552;2097933552;2097935552;2097935552;2468871552;2468871552;2468872552;2468872552;2842356552;2842356552;2842358552;2842358552;3214567552;3214567552;3214568552;3214568552;3587727552;3587727552;3587729552;3587729552;3959185552;3959185552;3959187552;3959187552;4333510552;4333510552;4333511552;4333511552;4712167552;4712167552;4712169552;4712169552;5090311552;5090311552;5090313552;5090313552;5468691552;5468691552;5468692552;5468692552;5843236552;5843236552;5843238552;5843238552;6222512552;6222512552;6222514552;6222514552;6599443552;6599443552;6599444552;6599444552;7030960552;7030960552;7030962552;7030962552;7400127552;7400127552;7400129552;7400129552
