Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
77,Mul,0.238,67.765,51578.947,34952.533,524288,10.165,6291456,121.977, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,GPU-0,51578.947,0.000,51578.947,1.00,51578.947368421046,0.0,51578.947368421046,0.035662,0.000000,0.035657,98.781002,0.000000,98.766366,524288.000000,0,524288.000000,0.087515,0.000000,0.087515,98.377620,0.000000,98.377620,6291456.000000,0,6291456.000000,0.009711,0.033789,0.009711,tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv,3000,1.174784845495606,3.562303980249795,1356,51667,50311,53022,51000.0,51000.0,52000.0,51000;54000;52000;50000;52000;51000;51000;51000;51000;51000,64030192,64030192,64081192,64084192,517484192;517485192;517539192;517542192;844654192;844655192;844707192;844709192;1172201192;1172202192;1172252192;1172255192;1499224192;1499224192;1499276192;1499278192;1825381192;1825382192;1825433192;1825436192;2152676192;2152677192;2152728192;2152731192;2479777192;2479777192;2479828192;2479831192;2860370192;2860370192;2860421192;2860424192;3187941192;3187941192;3187992192;3187995192;3515008192;3515008192;3515060192;3515063192;3843262192;3843262192;3843313192;3843315192;4171229192;4171230192;4171280192;4171283192;4499264192;4499264192;4499315192;4499318192;4828202192;4828202192;4828257192;4828259192;5155700192;5155701192;5155752192;5155754192;5482464192;5482465192;5482516192;5482519192;5806982192;5806983192;5807034192;5807037192;6132373192;6132373192;6132424192;6132427192;6458145192;6458146192;6458197192;6458200192
78,ReluGrad,0.239,68.043,51368.421,34952.533,524288,10.206,6291456,122.477, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,GPU-0,51368.421,0.000,51368.421,1.00,51368.42105263158,0.0,51368.42105263158,0.035516,0.000000,0.035511,98.816519,0.000000,98.801877,524288.000000,0,524288.000000,0.087515,0.000000,0.087515,98.465135,0.000000,98.465135,6291456.000000,0,6291456.000000,0.009573,0.033651,0.009573,tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad,3000,1.1043387688689612,4.697858136480834,767,51405,50638,52172,51000.0,51000.0,52000.0,52000;51000;52000;51000;51000;51000;51000;51000;51000;51000,60044192,60044192,60096192,60099192,513435192;513436192;513487192;513490192;840424192;840425192;840477192;840480192;1168031192;1168032192;1168083192;1168086192;1495081192;1495081192;1495132192;1495135192;1821234192;1821235192;1821286192;1821289192;2148505192;2148506192;2148557192;2148560192;2475607192;2475608192;2475659192;2475662192;2856193192;2856194192;2856245192;2856248192;3183770192;3183770192;3183821192;3183824192;3510888192;3510888192;3510939192;3510941192;3839120192;3839120192;3839172192;3839175192;4167054192;4167054192;4167106192;4167109192;4495091192;4495091192;4495143192;4495146192;4824085192;4824085192;4824137192;4824139192;5151493192;5151493192;5151546192;5151548192;5478385192;5478386192;5478437192;5478440192;5803041192;5803041192;5803092192;5803095192;6128420192;6128420192;6128472192;6128475192;6454206192;6454206192;6454257192;6454261192
79,Mul,0.241,68.570,50973.684,34952.533,524288,10.285,6291456,123.426, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,GPU-0,50973.684,0.000,50973.684,1.00,50973.68421052631,0.0,50973.68421052631,0.035243,0.000000,0.035238,98.851762,0.000000,98.837115,524288.000000,0,524288.000000,0.087515,0.000000,0.087515,98.552651,0.000000,98.552650,6291456.000000,0,6291456.000000,0.009313,0.033391,0.009313,tower_0/v/cg/dropout0_1/dropout/dropout/mul,3000,-0.009703246532042846,3.077926094770875,563,50976,50414,51539,51000.0,51000.0,51000.0,51000;51000;51000;52000;51000;51000;51000;51000;51000;50000,57786192,57786192,57837192,57840192,511174192;511174192;511225192;511228192;838055192;838056192;838107192;838109192;1165689192;1165689192;1165741192;1165744192;1492751192;1492752192;1492803192;1492805192;1818917192;1818918192;1818969192;1818971192;2146174192;2146174192;2146225192;2146228192;2473256192;2473256192;2473307192;2473310192;2852959192;2852959192;2853010192;2853013192;3181430192;3181431192;3181481192;3181484192;3508552192;3508553192;3508604192;3508607192;3836789192;3836789192;3836841192;3836844192;4164300192;4164300192;4164351192;4164354192;4492745192;4492746192;4492796192;4492799192;4821782192;4821782192;4821833192;4821836192;5149131192;5149131192;5149182192;5149185192;5476090192;5476090192;5476141192;5476144192;5800807192;5800808192;5800858192;5800861192;6126183192;6126183192;6126234192;6126237192;6451983192;6451983192;6452034192;6452036192
80,ReluGrad,0.241,68.605,50947.368,34952.533,524288,10.291,6291456,123.489, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,GPU-0,50947.368,0.000,50947.368,1.00,50947.36842105264,0.0,50947.36842105264,0.035225,0.000000,0.035220,98.886987,0.000000,98.872335,524288.000000,0,524288.000000,0.087515,0.000000,0.087515,98.640166,0.000000,98.640165,6291456.000000,0,6291456.000000,0.009296,0.033374,0.009296,tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad,3000,6.023823994805559,38.13028330735272,63894,60810,-3084,124703,50000.0,51000.0,51000.0,52000;50000;51000;50000;51000;51000;51000;51000;52000;51000,65398192,65399192,65451192,65453192,518857192;518858192;518908192;518911192;846028192;846029192;846080192;846082192;1173572192;1173573192;1173623192;1173626192;1500597192;1500598192;1500649192;1500651192;1826751192;1826752192;1826803192;1826806192;2154049192;2154049192;2154100192;2154103192;2481149192;2481149192;2481200192;2481203192;2861742192;2861742192;2861794192;2861797192;3189313192;3189314192;3189365192;3189368192;3516378192;3516378192;3516429192;3516432192;3844631192;3844631192;3844683192;3844686192;4172907192;4172908192;4172961192;4172964192;4500635192;4500636192;4500687192;4500690192;4829576192;4829576192;4829628192;4829631192;5157075192;5157075192;5157127192;5157130192;5483831192;5483831192;5483881192;5483884192;5808353192;5808354192;5808404192;5808407192;6133743192;6133743192;6133794192;6133797192;6459515192;6459515192;6459566192;6459569192
81,Mul,0.241,68.641,50921.053,34952.533,524288,10.296,6291456,123.553, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,GPU-0,50921.053,0.000,50921.053,1.00,50921.052631578954,0.0,50921.052631578954,0.035207,0.000000,0.035202,98.922194,0.000000,98.907536,524288.000000,0,524288.000000,0.087515,0.000000,0.087515,98.727681,0.000000,98.727681,6291456.000000,0,6291456.000000,0.009279,0.033357,0.009279,tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv,3000,-0.03348298495784956,3.0695919046748563,558,50929,50370,51487,51000.0,51000.0,51000.0,51000;51000;52000;51000;51000;52000;51000;51000;52000;51000,59623192,59624192,59675192,59677192,513015192;513016192;513067192;513069192;840002192;840002192;840054192;840057192;1167612192;1167612192;1167663192;1167665192;1494660192;1494661192;1494712192;1494715192;1820813192;1820813192;1820865192;1820868192;2148084192;2148084192;2148135192;2148138192;2475186192;2475186192;2475237192;2475240192;2855772192;2855772192;2855824192;2855826192;3183349192;3183349192;3183400192;3183403192;3510466192;3510466192;3510517192;3510520192;3838700192;3838701192;3838751192;3838753192;4166631192;4166632192;4166683192;4166685192;4494671192;4494671192;4494721192;4494724192;4823662192;4823662192;4823714192;4823717192;5151071192;5151072192;5151123192;5151125192;5477967192;5477967192;5478018192;5478020192;5802623192;5802623192;5802674192;5802676192;6128001192;6128001192;6128052192;6128055192;6453788192;6453788192;6453839192;6453841192
82,L2Loss,1.236,39.095,50289.474,19660.822,2654207,52.779,3538948,70.372, 0:(3x3x384x256)->(1) -t f32,GPU-0,50289.474,0.000,50289.474,1.00,50289.47368421053,0.0,50289.47368421053,0.034770,0.000000,0.034765,98.956964,0.000000,98.942301,2654207.000000,0,2654207.000000,0.049227,0.000000,0.049227,99.727725,0.000000,99.727725,3538948.000000,0,3538948.000000,0.019435,0.032597,0.019435,tower_0/v/l2_loss/L2Loss_8,2000,-0.2626377605839813,2.0000996930162933,805,50286,49481,51091,50000.0,50000.0,51000.0,52000;50000;51000;50000;51000;50000;50000;51000;51000;51000,8210192,8210192,8262192,8264192,463340192;463340192;463390192;463392192;786261192;786261192;786312192;786314192;1114927192;1114928192;1114978192;1114980192;1442507192;1442507192;1442558192;1442560192;1768941192;1768941192;1768991192;1768993192;2095681192;2095681192;2095731192;2095733192;2422643192;2422643192;2422694192;2422696192;2802089192;2802089192;2802140192;2802142192;3130735192;3130735192;3130786192;3130788192;3458640192;3458640192;3458691192;3458693192;3786597192;3786597192;3786648192;3786650192;4113862192;4113862192;4113913192;4113915192;4442296192;4442296192;4442347192;4442349192;4771589192;4771590192;4771640192;4771642192;5098122192;5098123192;5098173192;5098175192;5426508192;5426508192;5426559192;5426561192;5753024192;5753024192;5753073192;5753075192;6078044192;6078045192;6078094192;6078096192;6404053192;6404053192;6404102192;6404104192
83,AddN,0.000,0.001,49342.105,0.378,15,0.000,68,0.001, 0:(16x1)->(1) -N i: 16 -t f32,GPU-0,49342.105,0.000,49342.105,1.00,49342.10526315789,0.0,49342.10526315789,0.034115,0.000000,0.034110,98.991080,0.000000,98.976412,15.000000,0,15.000000,0.000001,0.000000,0.000001,99.999999,0.000000,99.999999,68.000000,0,68.000000,0.032404,0.000000,0.032404,tower_0/v/l2_loss/AddN,10000,2.5828612491336926,8.675372740113874,54939,57000,2061,111939,37000.0,39000.0,40000.0,29000;26000;188000;37000;47000;181000;39000;278000;39000;40000,14904192,14906192,14935192,14943192,469178192;469180192;469206192;469213192;793399192;793401192;793589192;793599192;1121905192;1121908192;1121945192;1121955192;1449438192;1449442192;1449489192;1449500192;1775776192;1775779192;1775960192;1775970192;2102669192;2102671192;2102710192;2102719192;2429366192;2429369192;2429647192;2429656192;2809081192;2809083192;2809122192;2809132192;3137730192;3137733192;3137773192;3137783192;3465505192;3465508192;3465687192;3465698192;3793529192;3793531192;3793569192;3793579192;4120768192;4120770192;4120807192;4120816192;4449300192;4449302192;4449343192;4449352192;4778435192;4778437192;4778474192;4778484192;5105445192;5105448192;5105490192;5105499192;5433279192;5433281192;5433320192;5433329192;5759400192;5759403192;5759443192;5759453192;6084529192;6084531192;6084570192;6084579192;6410501192;6410503192;6410541192;6410550192
84,L2Loss,1.000,31.622,46631.579,14745.622,1990655,42.689,2654212,56.919, 0:(3x3x192x384)->(1) -t f32,GPU-0,46631.579,0.000,46631.579,1.00,46631.57894736842,0.0,46631.57894736842,0.032241,0.000000,0.032236,99.023321,0.000000,99.008648,1990655.000000,0,1990655.000000,0.036921,0.000000,0.036921,99.764646,0.000000,99.764645,2654212.000000,0,2654212.000000,0.020431,0.030302,0.020431,tower_0/v/l2_loss/L2Loss_4,2000,2.2603558741299237,10.139884230570924,958,46762,45804,47720,46000.0,47000.0,47000.0,47000;47000;47000;46000;46000;47000;47000;47000;46000;47000,7825192,7825192,7872192,7874192,463042192;463042192;463089192;463091192;785962192;785962192;786009192;786011192;1114630192;1114630192;1114676192;1114678192;1442210192;1442211192;1442257192;1442259192;1768644192;1768644192;1768691192;1768693192;2095384192;2095384192;2095431192;2095433192;2422347192;2422348192;2422395192;2422397192;2801794192;2801794192;2801840192;2801842192;3130438192;3130438192;3130485192;3130487192;3458345192;3458346192;3458392192;3458394192;3786302192;3786302192;3786348192;3786350192;4113565192;4113565192;4113612192;4113614192;4441999192;4442000192;4442046192;4442048192;4771295192;4771296192;4771342192;4771344192;5097827192;5097827192;5097874192;5097876192;5426212192;5426213192;5426259192;5426261192;5752730192;5752730192;5752776192;5752778192;6077750192;6077750192;6077797192;6077799192;6403757192;6403757192;6403804192;6403806192
85,Mul,0.290,55.100,42289.474,23301.711,524288,12.398,4194308,99.181, 0:(1) 1:(128x4096)->(128x4096) -t f32,GPU-0,42289.474,0.000,42289.474,1.00,42289.47368421053,0.0,42289.47368421053,0.029239,0.000000,0.029235,99.052560,0.000000,99.037883,524288.000000,0,524288.000000,0.058344,0.000000,0.058344,99.050849,0.000000,99.050849,4194308.000000,0,4194308.000000,0.011665,0.027688,0.011665,tower_0/v/cg/dropout0/dropout/dropout/div,3000,6.01147736398696,38.031103814920144,20959,45500,24541,66459,42000.0,42000.0,43000.0,41000;43000;42000;42000;42000;42000;43000;43000;178000;43000,56213192,56214192,56255192,56257192,509624192;509625192;509668192;509670192;836344192;836345192;836387192;836389192;1164017192;1164018192;1164060192;1164062192;1491097192;1491098192;1491140192;1491141192;1817264192;1817264192;1817306192;1817307192;2144508192;2144509192;2144552192;2144554192;2471591192;2471591192;2471634192;2471636192;2851000192;2851000192;2851178192;2851182192;3179765192;3179765192;3179808192;3179811192;3506914192;3506914192;3506957192;3506959192;3835139192;3835139192;3835181192;3835182192;4162514192;4162514192;4162556192;4162558192;4491083192;4491084192;4491125192;4491127192;4820150192;4820150192;4820192192;4820194192;5147445192;5147446192;5147490192;5147492192;5474477192;5474478192;5474522192;5474524192;5799275192;5799275192;5799317192;5799319192;6124646192;6124646192;6124688192;6124690192;6450455192;6450455192;6450496192;6450498192
86,Mul,0.295,55.971,41631.579,23301.711,524288,12.594,4194308,100.748, 0:(1) 1:(128x4096)->(128x4096) -t f32,GPU-0,41631.579,0.000,41631.579,1.00,41631.57894736842,0.0,41631.57894736842,0.028784,0.000000,0.028780,99.081344,0.000000,99.066663,524288.000000,0,524288.000000,0.058344,0.000000,0.058344,99.109193,0.000000,99.109192,4194308.000000,0,4194308.000000,0.011233,0.027256,0.011233,tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul,2000,-0.24538674132646013,2.467159095114242,825,41619,40794,42444,41000.0,42000.0,42000.0,40000;40000;42000;41000;43000;42000;42000;43000;41000;42000,16699192,16699192,16739192,16741192,470897192;470897192;470937192;470939192;795398192;795399192;795441192;795443192;1123726192;1123727192;1123768192;1123770192;1451262192;1451262192;1451305192;1451307192;1777741192;1777741192;1777783192;1777785192;2104483192;2104483192;2104525192;2104527192;2431422192;2431422192;2431465192;2431467192;2810901192;2810902192;2810943192;2810945192;3139550192;3139551192;3139593192;3139596192;3467454192;3467455192;3467497192;3467499192;3795331192;3795331192;3795373192;3795375192;4122571192;4122572192;4122613192;4122615192;4451113192;4451113192;4451155192;4451157192;4780231192;4780231192;4780273192;4780275192;5107291192;5107292192;5107333192;5107336192;5435059192;5435059192;5435101192;5435103192;5761128192;5761129192;5761171192;5761173192;6086265192;6086266192;6086306192;6086308192;6412478192;6412479192;6412521192;6412524192
87,BiasAdd,0.297,56.655,41289.474,23392.711,524288,12.698,4210688,101.980, 0:(128x4096) 1:(4096)->(128x4096) -t f32 -data_format NHWC,GPU-0,41289.474,0.000,41289.474,1.00,41289.47368421053,0.0,41289.47368421053,0.028548,0.000000,0.028543,99.109892,0.000000,99.095206,524288.000000,0,524288.000000,0.058571,0.000000,0.058571,98.933934,0.000000,98.933934,4210688.000000,0,4210688.000000,0.010945,0.027031,0.010945,tower_0/v/cg/affine0/xw_plus_b,2000,2.1439327228634726,8.74402989650637,2003,41524,39521,43527,40000.0,41000.0,42000.0,41000;42000;40000;41000;41000;41000;45000;44000;50000;44000,56128192,56128192,56169192,56171192,509536192;509536192;509578192;509581192;836257192;836258192;836298192;836301192;1163931192;1163931192;1163972192;1163975192;1491010192;1491011192;1491052192;1491054192;1817176192;1817177192;1817218192;1817221192;2144415192;2144416192;2144461192;2144464192;2471499192;2471500192;2471544192;2471547192;2850890192;2850892192;2850942192;2850947192;3179675192;3179676192;3179720192;3179722192;3506827192;3506828192;3506869192;3506871192;3835051192;3835052192;3835094192;3835096192;4162427192;4162428192;4162469192;4162471192;4490996192;4490997192;4491038192;4491040192;4820064192;4820064192;4820105192;4820107192;5147358192;5147358192;5147400192;5147402192;5474389192;5474389192;5474432192;5474435192;5799190192;5799190192;5799230192;5799232192;6124559192;6124559192;6124599192;6124602192;6450368192;6450369192;6450410192;6450412192
88,Mul,0.385,73.055,40368.421,29491.222,663552,16.437,5308420,131.499, 0:(3x3x192x384) 1:(1)->(3x3x192x384) -t f32,GPU-0,40368.421,0.000,40368.421,1.00,40368.42105263158,0.0,40368.42105263158,0.027911,0.000000,0.027907,99.137803,0.000000,99.123113,663552.000000,0,663552.000000,0.073841,0.000000,0.073841,98.875363,0.000000,98.875363,5308420.000000,0,5308420.000000,0.006124,0.026404,0.006124,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul,2000,0.09633016768660208,1.9285277097778795,533,40357,39824,40890,40000.0,40000.0,41000.0,41000;41000;41000;41000;41000;41000;40000;40000;40000;41000,7875192,7875192,7916192,7918192,463093192;463093192;463134192;463136192;786013192;786013192;786054192;786056192;1114679192;1114680192;1114721192;1114723192;1442261192;1442261192;1442302192;1442305192;1768694192;1768694192;1768735192;1768737192;2095434192;2095435192;2095475192;2095478192;2422398192;2422399192;2422439192;2422441192;2801843192;2801844192;2801884192;2801886192;3130489192;3130489192;3130530192;3130532192;3458396192;3458396192;3458437192;3458439192;3786351192;3786352192;3786392192;3786394192;4113615192;4113616192;4113656192;4113658192;4442049192;4442050192;4442091192;4442093192;4771345192;4771346192;4771386192;4771388192;5097877192;5097878192;5097918192;5097920192;5426262192;5426262192;5426303192;5426305192;5752779192;5752780192;5752820192;5752822192;6077800192;6077800192;6077840192;6077842192;6403807192;6403808192;6403848192;6403850192
89,Add,0.306,58.025,40157.895,23301.711,524288,13.056,4194308,104.445, 0:(1) 1:(128x4096)->(128x4096) -t f32,GPU-0,40157.895,0.000,40157.895,1.00,40157.89473684211,0.0,40157.89473684211,0.027765,0.000000,0.027761,99.165568,0.000000,99.150874,524288.000000,0,524288.000000,0.058344,0.000000,0.058344,99.167536,0.000000,99.167536,4194308.000000,0,4194308.000000,0.010265,0.026288,0.010265,tower_0/v/cg/dropout0_1/dropout/dropout/add,2000,-0.06494413421504827,2.527058918975209,608,40143,39535,40751,40000.0,40000.0,40750.0,40000;40000;41000;39000;41000;40000;41000;41000;40000;41000,8350192,8350192,8390192,8392192,463477192;463478192;463518192;463520192;786400192;786400192;786441192;786443192;1115067192;1115067192;1115106192;1115108192;1442645192;1442645192;1442686192;1442688192;1769079192;1769079192;1769119192;1769121192;2095819192;2095819192;2095860192;2095862192;2422781192;2422781192;2422822192;2422824192;2802228192;2802229192;2802269192;2802271192;3130873192;3130873192;3130914192;3130917192;3458778192;3458779192;3458819192;3458821192;3786736192;3786736192;3786777192;3786779192;4114000192;4114000192;4114040192;4114042192;4442435192;4442435192;4442475192;4442477192;4771727192;4771727192;4771767192;4771769192;5098261192;5098261192;5098301192;5098304192;5426645192;5426646192;5426686192;5426688192;5753159192;5753159192;5753199192;5753201192;6078182192;6078182192;6078222192;6078224192;6404189192;6404189192;6404229192;6404231192
