rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
118,2236.842,2236.842,0.000,1.000,2236.842,2236.842,0.000,0.002,0.002,0.000,142284447.368,99.984,142264368.421,99.986,20078.947,87.903,0.0000232320000,0.0000232320000,0.000,10.386,10.386,185860.000,185860.000,83.0903529411765,180.000,1.033,2235.810,46.161,0.243,0.001,0.001,0.001,Mul,GPU-0, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul,4000,0.5368688875838444,2.6615466204126985,484,2238,1754,2722,2000.0,2000.0,2750.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,8704880,8705880,8729880,8732880,498209880;498209880;498231880;498234880;838386880;838387880;838408880;838410880;1181601880;1181602880;1181622880;1181625880;1577632880;1577632880;1577652880;1577655880;1926297880;1926298880;1926317880;1926320880;2270943880;2270943880;2270964880;2270967880;2614804880;2614805880;2614826880;2614828880;2956823880;2956823880;2956844880;2956846880;3293804880;3293804880;3293824880;3293826880;3636065880;3636065880;3636086880;3636088880;3982672880;3982672880;3982692880;3982695880;4338683880;4338684880;4338704880;4338707880;4687809880;4687810880;4687832880;4687834880;5026038880;5026038880;5026059880;5026062880;5372487880;5372488880;5372508880;5372511880;5710631880;5710631880;5710652880;5710654880;6061356880;6061357880;6061377880;6061380880;6443251880;6443251880;6443271880;6443274880;6802817880;6802818880;6802839880;6802841880
119,2184.211,2184.211,0.000,1.000,2184.211,2184.211,0.000,0.002,0.002,0.000,142286631.579,99.985,142266552.632,99.987,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,772.000,772.000,0.3534457831325,180.000,0.004,2184.206,0.196,0.000,0.001,0.001,0.001,ApplyGradientDescent,GPU-0, 0:(64) 1:(1) 2:(64)->(64) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/biases/ApplyGradientDescent,4000,1.3431820103699477,2.8010891225176966,415,2214,1799,2630,2000.0,2000.0,2000.0,3000;2000;3000;2000;3000;2000;2000;2000;2000;2000,151352880,151352880,151371880,151375880,642109880;642110880;642131880;642135880;982568880;982569880;982589880;982593880;1330963880;1330964880;1330984880;1330988880;1722495880;1722496880;1722518880;1722522880;2072202880;2072202880;2072222880;2072225880;2417139880;2417139880;2417159880;2417163880;2756446880;2756447880;2756467880;2756470880;3099377880;3099378880;3099398880;3099401880;3438523880;3438523880;3438544880;3438549880;3783156880;3783157880;3783177880;3783180880;4130331880;4130332880;4130351880;4130356880;4490337880;4490338880;4490359880;4490363880;4830039880;4830039880;4830059880;4830063880;5168834880;5168835880;5168856880;5168860880;5512769880;5512770880;5512790880;5512793880;5853084880;5853084880;5853106880;5853110880;6215349880;6215349880;6215372880;6215376880;6591108880;6591109880;6591129880;6591133880;6955803880;6955804880;6955824880;6955827880
120,2184.211,2184.211,0.000,1.000,2184.211,2184.211,0.000,0.002,0.002,0.000,142288815.789,99.987,142268736.842,99.989,20078.947,87.903,0.0000002560000,0.0000002560000,0.000,0.117,0.117,3072.000,3072.000,1.4064578313253,180.000,0.017,2184.193,0.781,0.003,0.001,0.001,0.001,AddN,GPU-0, 0:(256) 1:(256)->(256) -N i: 2 -t f32,tower_0/v/gradients/AddN_6,4000,1.343182010369947,2.801089122517695,415,2214,1799,2630,2000.0,2000.0,2000.0,2000;3000;2000;3000;2000;2000;2000;2000;2000;3000,95109880,95110880,95128880,95131880,585466880;585467880;585487880;585490880;925284880;925285880;925305880;925308880;1268742880;1268743880;1268764880;1268767880;1664040880;1664041880;1664060880;1664063880;2012791880;2012791880;2013129880;2013133880;2358109880;2358109880;2358129880;2358132880;2699048880;2699049880;2699072880;2699075880;3042407880;3042408880;3042430880;3042433880;3379857880;3379858880;3379878880;3379881880;3723711880;3723711880;3723732880;3723735880;4070340880;4070341880;4070362880;4070365880;4429144880;4429144880;4429165880;4429168880;4773802880;4773803880;4773823880;4773826880;5111929880;5111930880;5111949880;5111952880;5456957880;5456957880;5456976880;5456980880;5796922880;5796923880;5796941880;5796945880;6154287880;6154287880;6154310880;6154315880;6531827880;6531828880;6532119880;6532122880;6893867880;6893868880;6893888880;6893891880
121,2105.263,2105.263,0.000,1.000,2105.263,2105.263,0.000,0.001,0.001,0.000,142290921.053,99.988,142270842.105,99.990,20078.947,87.903,0.0000001920000,0.0000001920000,0.000,0.091,0.091,2304.000,2304.000,1.0944000000000,180.000,0.013,2105.250,0.608,0.002,0.001,0.001,0.001,AddN,GPU-0, 0:(192) 1:(192)->(192) -N i: 2 -t f32,tower_0/v/gradients/AddN_12,5000,1.968775646797036,4.923563869992443,354,2143,1789,2497,2000.0,2000.0,2000.0,2000;3000;2000;2000;2000;3000;2000;2000;2000;2000,141187880,141188880,141208880,141212880,631937880;631938880;631959880;631962880;972512880;972512880;972533880;972536880;1318450880;1318452880;1318874880;1318881880;1711722880;1711723880;1711752880;1711756880;2061464880;2061464880;2061588880;2061592880;2407039880;2407040880;2407066880;2407069880;2746281880;2746282880;2746302880;2746305880;3089188880;3089189880;3089209880;3089212880;3428248880;3428248880;3428269880;3428272880;3772806880;3772807880;3773092880;3773095880;4119184880;4119185880;4119471880;4119474880;4479615880;4479616880;4479638880;4479641880;4819929880;4819930880;4819951880;4819954880;5158588880;5158589880;5158616880;5158619880;5502719880;5502720880;5502740880;5502743880;5842791880;5842792880;5842812880;5842815880;6203904880;6203905880;6203930880;6203933880;6580507880;6580508880;6580648880;6580651880;6944432880;6944433880;6944454880;6944457880
122,2078.947,2078.947,0.000,1.000,2078.947,2078.947,0.000,0.001,0.001,0.000,142293000.000,99.990,142272921.053,99.992,20078.947,87.903,0.0000010010000,0.0000010010000,0.000,0.481,0.481,8012.000,8012.000,3.8538734177215,180.000,0.045,2078.903,2.141,0.011,0.001,0.001,0.001,Mul,GPU-0, 0:(1001) 1:(1)->(1001) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,4000,1.1066930323048028,6.074939858161017,370,2095,1725,2465,2000.0,2000.0,2000.0,2000;3000;3000;2000;2000;2000;2000;2000;2000;2000,1251880,1252880,1276880,1279880,491309880;491309880;491334880;491336880;831531880;831532880;831558880;831560880;1174752880;1174753880;1174778880;1174780880;1570782880;1570783880;1570807880;1570810880;1919370880;1919371880;1919396880;1919399880;2264242880;2264242880;2264267880;2264269880;2608120880;2608121880;2608145880;2608147880;2949650880;2949650880;2949675880;2949677880;3287102880;3287103880;3287127880;3287130880;3629328880;3629328880;3629353880;3629356880;3975973880;3975973880;3975999880;3976001880;4331973880;4331973880;4332000880;4332002880;4680368880;4680368880;4680393880;4680396880;5019208880;5019208880;5019233880;5019236880;5365724880;5365725880;5365749880;5365751880;5703787880;5703788880;5703813880;5703815880;6054487880;6054488880;6054513880;6054516880;6436479880;6436479880;6436505880;6436507880;6795650880;6795651880;6795675880;6795678880
123,2026.316,2026.316,0.000,1.000,2026.316,2026.316,0.000,0.001,0.001,0.000,142295026.316,99.991,142274947.368,99.993,20078.947,87.903,0.0000000640000,0.0000000640000,0.000,0.032,0.032,768.000,768.000,0.3790129870130,180.000,0.004,2026.312,0.211,0.001,0.001,0.001,0.001,AddN,GPU-0, 0:(64) 1:(64)->(64) -N i: 2 -t f32,tower_0/v/gradients/AddN_14,4000,1.1646229032853117,9.641156462585032,309,2048,1739,2356,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;3000,151301880,151302880,151322880,151325880,642053880;642055880;642077880;642081880;982515880;982516880;982537880;982541880;1330910880;1330911880;1330933880;1330937880;1722439880;1722441880;1722464880;1722468880;2072150880;2072151880;2072172880;2072175880;2417086880;2417087880;2417108880;2417112880;2756395880;2756396880;2756417880;2756420880;3099324880;3099325880;3099346880;3099349880;3438467880;3438468880;3438492880;3438496880;3783104880;3783105880;3783126880;3783130880;4130279880;4130280880;4130301880;4130305880;4490284880;4490285880;4490307880;4490311880;4829988880;4829989880;4830010880;4830013880;5168777880;5168779880;5168801880;5168805880;5512718880;5512719880;5512740880;5512743880;5853029880;5853030880;5853054880;5853058880;6215291880;6215293880;6215318880;6215322880;6591057880;6591058880;6591078880;6591082880;6955751880;6955752880;6955773880;6955776880
124,1973.684,1973.684,0.000,1.000,1973.684,1973.684,0.000,0.001,0.001,0.000,142297000.000,99.993,142276921.053,99.995,20078.947,87.903,0.0000005750000,0.0000005750000,0.000,0.291,0.291,772.000,772.000,0.3911466666667,180.000,0.004,1973.680,0.217,0.007,0.001,0.001,0.001,L2Loss,GPU-0, 0:(192)->(1) -t f32,tower_0/v/l2_loss/L2Loss_3,3000,-0.3626275131833953,7.955034349996037,348,1976,1628,2325,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;2000;2000;2000,8873880,8874880,8892880,8894880,498371880;498371880;498389880;498392880;838547880;838548880;838565880;838567880;1181760880;1181760880;1181778880;1181780880;1577792880;1577792880;1577810880;1577813880;1926456880;1926457880;1926475880;1926477880;2271103880;2271104880;2271121880;2271123880;2614964880;2614965880;2614982880;2614984880;2956983880;2956983880;2957002880;2957004880;3293961880;3293962880;3293979880;3293981880;3636224880;3636225880;3636243880;3636245880;3982830880;3982831880;3982849880;3982851880;4338842880;4338842880;4338860880;4338862880;4687973880;4687973880;4687992880;4687994880;5026198880;5026199880;5026223880;5026225880;5372646880;5372646880;5372664880;5372666880;5710790880;5710791880;5710808880;5710811880;6061514880;6061515880;6061532880;6061534880;6443408880;6443409880;6443426880;6443428880;6802975880;6802976880;6802993880;6802995880
125,1894.737,1894.737,0.000,1.000,1894.737,1894.737,0.000,0.001,0.001,0.000,142298894.737,99.994,142278815.789,99.996,20078.947,87.903,0.0000001910000,0.0000001910000,0.000,0.101,0.101,260.000,260.000,0.1372222222222,180.000,0.001,1894.735,0.076,0.002,0.001,0.001,0.001,L2Loss,GPU-0, 0:(64)->(1) -t f32,tower_0/v/l2_loss/L2Loss_1,3000,-1.968775646797035,4.923563869992442,354,1857,1503,2211,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;2000;1000;2000;2000,8739880,8740880,8758880,8760880,498240880;498241880;498258880;498261880;838416880;838416880;838434880;838436880;1181631880;1181631880;1181648880;1181650880;1577661880;1577661880;1577679880;1577681880;1926326880;1926327880;1926344880;1926346880;2270973880;2270973880;2270991880;2270993880;2614834880;2614835880;2614852880;2614854880;2956853880;2956853880;2956871880;2956873880;3293833880;3293833880;3293850880;3293852880;3636095880;3636095880;3636113880;3636115880;3982701880;3982702880;3982719880;3982721880;4338713880;4338713880;4338730880;4338733880;4687841880;4687842880;4687860880;4687862880;5026068880;5026069880;5026086880;5026088880;5372517880;5372517880;5372535880;5372537880;5710660880;5710661880;5710679880;5710681880;6061385880;6061386880;6061403880;6061405880;6443280880;6443280880;6443298880;6443300880;6802848880;6802848880;6802866880;6802868880
126,1736.842,1736.842,0.000,1.000,1736.842,1736.842,0.000,0.001,0.001,0.000,142300631.579,99.995,142280552.632,99.997,20078.947,87.903,0.0000002560000,0.0000002560000,0.000,0.147,0.147,2052.000,2052.000,1.1814545454545,180.000,0.011,1736.831,0.656,0.003,0.001,0.001,0.001,Mul,GPU-0, 0:(256) 1:(1)->(256) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul,2000,-0.915004235095638,1.810600907029477,457,1714,1257,2172,1000.0,2000.0,2000.0,2000;2000;2000;2000;2000;1000;2000;1000;1000;1000,9475880,9475880,9493880,9495880,498963880;498963880;498983880;498985880;839140880;839140880;839158880;839161880;1182359880;1182359880;1182377880;1182380880;1578389880;1578389880;1578411880;1578414880;1927048880;1927048880;1927066880;1927069880;2271691880;2271691880;2271710880;2271712880;2615556880;2615557880;2615575880;2615577880;2957578880;2957579880;2957597880;2957600880;3294553880;3294553880;3294572880;3294574880;3636813880;3636814880;3636831880;3636834880;3983417880;3983418880;3983436880;3983439880;4339436880;4339437880;4339455880;4339457880;4688587880;4688588880;4688607880;4688610880;5026796880;5026797880;5026814880;5026817880;5373245880;5373246880;5373270880;5373273880;5711379880;5711379880;5711398880;5711400880;6062135880;6062136880;6062161880;6062164880;6443993880;6443994880;6444011880;6444014880;6803785880;6803786880;6803804880;6803807880
127,1736.842,0.000,1736.842,1.000,1736.842,0.000,1736.842,0.001,0.000,7.604,142302368.421,99.996,142280552.632,99.997,21815.789,95.507,0.0000000010000,0.0000000010000,0.001,0.000,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1736.842,0.000,0.000,0.000,0.001,0.001,Identity,CPU-0, 0:(none)->(1),main_fetch_group/_41,5000,-0.9150042350956382,1.810600907029478,457,1714,1257,2172,1000.0,2000.0,2000.0,1000;2000;1000;1000;2000;2000;2000;2000;2000;2000,151502880,151503880,151504880,151508880,642760880;642760880;642762880;642765880;982786880;982787880;982788880;982792880;1331163880;1331164880;1331165880;1331169880;1722668880;1722669880;1722671880;1722675880;2072338880;2072339880;2072341880;2072345880;2417275880;2417276880;2417278880;2417283880;2756611880;2756612880;2756614880;2756618880;3099535880;3099536880;3099538880;3099543880;3438701880;3438702880;3438704880;3438708880;3783317880;3783318880;3783320880;3783325880;4130500880;4130501880;4130503880;4130507880;4490500880;4490501880;4490503880;4490508880;4830225880;4830226880;4830227880;4830230880;5169017880;5169018880;5169020880;5169023880;5512956880;5512957880;5512959880;5512962880;5853255880;5853256880;5853258880;5853262880;6215491880;6215492880;6215494880;6215498880;6591282880;6591283880;6591285880;6591289880;6955976880;6955977880;6955979880;6955983880
128,1657.895,1657.895,0.000,1.000,1657.895,1657.895,0.000,0.001,0.001,0.000,142304026.316,99.998,142282210.526,99.998,21815.789,95.507,0.0000001920000,0.0000001920000,0.000,0.116,0.116,1540.000,1540.000,0.9288888888889,180.000,0.009,1657.886,0.516,0.003,0.001,0.001,0.001,Mul,GPU-0, 0:(192) 1:(1)->(192) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul,3000,-0.5751161772893654,1.2917737465356518,485,1643,1158,2128,1000.0,2000.0,2000.0,1000;2000;2000;2000;2000;2000;2000;2000;1000;1000,8895880,8896880,8914880,8916880,498393880;498393880;498411880;498414880;838569880;838569880;838587880;838590880;1181782880;1181782880;1181800880;1181802880;1577814880;1577814880;1577832880;1577834880;1926478880;1926479880;1926496880;1926499880;2271125880;2271125880;2271143880;2271146880;2614986880;2614986880;2615005880;2615007880;2957005880;2957006880;2957024880;2957026880;3293983880;3293983880;3294001880;3294003880;3636246880;3636247880;3636264880;3636267880;3982852880;3982853880;3982871880;3982873880;4338864880;4338864880;4338882880;4338884880;4687995880;4687996880;4688015880;4688017880;5026227880;5026227880;5026247880;5026249880;5372667880;5372668880;5372686880;5372688880;5710812880;5710812880;5710831880;5710833880;6061536880;6061536880;6061554880;6061556880;6443430880;6443430880;6443448880;6443450880;6802996880;6802997880;6803015880;6803017880
129,1368.421,1368.421,0.000,1.000,1368.421,1368.421,0.000,0.001,0.001,0.000,142305394.737,99.999,142283578.947,99.999,21815.789,95.507,0.0000000640000,0.0000000640000,0.000,0.047,0.047,516.000,516.000,0.3770769230769,180.000,0.003,1368.418,0.209,0.001,0.001,0.001,0.001,Mul,GPU-0, 0:(64) 1:(1)->(64) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_1_grad/mul,3000,0.4728846143670385,1.1820218472004191,492,1381,889,1872,1000.0,1000.0,2000.0,1000;2000;2000;1000;1000;1000;1000;2000;1000;1000,8762880,8762880,8781880,8784880,498262880;498262880;498281880;498283880;838438880;838438880;838456880;838458880;1181652880;1181652880;1181670880;1181673880;1577683880;1577683880;1577701880;1577703880;1926348880;1926348880;1926366880;1926369880;2270995880;2270995880;2271014880;2271016880;2614856880;2614856880;2614874880;2614877880;2956875880;2956875880;2956894880;2956896880;3293854880;3293854880;3293872880;3293875880;3636116880;3636117880;3636135880;3636137880;3982723880;3982723880;3982742880;3982744880;4338734880;4338735880;4338753880;4338755880;4687863880;4687864880;4687883880;4687886880;5026090880;5026090880;5026108880;5026111880;5372539880;5372539880;5372557880;5372560880;5710682880;5710683880;5710701880;5710703880;6061407880;6061407880;6061425880;6061428880;6443301880;6443302880;6443320880;6443323880;6802870880;6802870880;6802888880;6802890880
130,1026.316,0.000,1026.316,1.000,1026.316,0.000,1026.316,0.001,0.000,4.493,142306421.053,99.999,142283578.947,99.999,22842.105,100.000,0.0000000010000,0.0000000010000,0.001,0.000,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1026.316,0.000,0.000,0.000,0.001,0.001,NoOp,CPU-0, 0:(none)->(none),_SOURCE,3000,1.608229181619619,6.073796202428564,346,1048,702,1393,1000.0,1000.0,1000.0,1000;1000;1000;500;1000;1000;1000;1000;500;1000,741880,742880,743880,745880,490673880;490675880;490676880;490680880;830920880;830921880;830922880;830924880;1174123880;1174124080;1174124580;1174126880;1570159880;1570160880;1570161880;1570163880;1918753880;1918754880;1918755880;1918759880;2263626880;2263627880;2263628880;2263630880;2607495880;2607496880;2607497880;2607499880;2949073880;2949074080;2949074580;2949077880;3286493880;3286494880;3286495880;3286497880;3628675880;3628676880;3628677880;3628680880;3975304880;3975306880;3975307880;3975311880;4331359880;4331360880;4331361880;4331363880;4679662880;4679664880;4679665880;4679669880;5018594880;5018595880;5018596880;5018598880;5365109880;5365110880;5365111880;5365113880;5703170880;5703171880;5703172880;5703174880;6053886880;6053887880;6053888880;6053890880;6435867880;6435868880;6435869880;6435871880;6795048880;6795049880;6795050880;6795052880
131,1000.000,1000.000,0.000,1.000,1000.000,1000.000,0.000,0.001,0.001,0.000,142307421.053,100.000,142284578.947,100.000,22842.105,100.000,0.0000000000000,0.0000000000000,0.000,0.000,0.000,4.000,4.000,0.0040000000000,180.000,0.000,1000.000,0.002,0.000,0.001,0.000,0.001,MEMCPYDtoH,GPU-0,(Transfer)->(4 bytes),edge_414_average_loss/Mean/MEMCPYDtoH,0,nan,nan,0,1000,1000,1000,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;1000;1000;1000;1000;1000,74282880,74282880,74283880,74283880,564444880;564444880;564445880;564445880;904516880;904516880;904517880;904517880;1247750880;1247750880;1247751880;1247751880;1643277880;1643277880;1643278880;1643278880;1990787880;1990787880;1990788880;1990788880;2336887880;2336887880;2336888880;2336888880;2677873880;2677873880;2677874880;2677874880;3020198880;3020198880;3020199880;3020199880;3358475880;3358475880;3358476880;3358476880;3700563880;3700563880;3700564880;3700564880;4047670880;4047670880;4047671880;4047671880;4406179880;4406179880;4406180880;4406180880;4752881880;4752881880;4752882880;4752882880;5091261880;5091261880;5091262880;5091262880;5436537880;5436537880;5436538880;5436538880;5776144880;5776144880;5776145880;5776145880;6131608880;6131608880;6131609880;6131609880;6509569880;6509569880;6509570880;6509570880;6871413880;6871413880;6871414880;6871414880
