Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
55,AddN,0.307,87.336,312973.684,273339.733,4100096,13.100,49201152,157.205, 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2 -t f32,GPU-0,312973.684,0.000,312973.684,1.00,312973.6842105263,0.0,312973.6842105263,0.219965,0.000000,0.219928,97.606115,0.000000,97.589762,4100096.000000,0,4100096.000000,0.684396,0.000000,0.684396,91.735544,0.000000,91.735544,49201152.000000,0,49201152.000000,0.016855,0.208256,0.016855,tower_0/v/gradients/AddN_1,4000,5.995517698853829,37.89819012253545,26564,317214,290650,343778,312000.0,313000.0,313750.0,314000;315000;314000;314000;313000;485000;312000;313000;312000;314000,61893880,61894880,62223880,62226880,551901880;551901880;552231880;552234880;892121880;892122880;892451880;892454880;1235277880;1235278880;1235608880;1235611880;1630852880;1630852880;1631181880;1631184880;1978074880;1978074880;1978578880;1978582880;2324321880;2324322880;2324650880;2324653880;2665566880;2665566880;2665896880;2665899880;3008054880;3008054880;3008383880;3008386880;3345868880;3345868880;3346197880;3346201880;3688323880;3688324880;3688662880;3688665880;4034634880;4034635880;4034963880;4034966880;4393315880;4393316880;4393645880;4393648880;4740076880;4740077880;4740406880;4740408880;5078981880;5078981880;5079310880;5079313880;5424480880;5424481880;5424808880;5424811880;5763761880;5763762880;5764091880;5764094880;6116720880;6116721880;6117125880;6117128880;6496399880;6496400880;6496728880;6496730880;6855735880;6855736880;6856064880;6856067880
56,Relu,0.447,84.886,289947.368,246124.089,5537792,19.099,44302336,152.794, 0:(128x256x13x13)->(128x256x13x13) -t f32,GPU-0,289947.368,0.000,289947.368,1.00,289947.36842105264,0.0,289947.36842105264,0.203781,0.000000,0.203747,97.809896,0.000000,97.793509,5537792.000000,0,5537792.000000,0.616253,0.000000,0.616253,93.649954,0.000000,93.649953,44302336.000000,0,44302336.000000,0.020607,0.192649,0.020607,tower_0/v/cg/conv4/Relu,3000,0.24065483326245835,2.5462549753526798,987,289952,288966,290939,289000.0,290000.0,290750.0,291000;292000;291000;291000;292000;289000;290000;289000;289000;290000,54361880,54362880,54670880,54672880,544240880;544240880;544550880;544552880;884580880;884580880;884888880;884891880;1227701880;1227701880;1228012880;1228015880;1623304880;1623304880;1623612880;1623615880;1970877880;1970878880;1971182880;1971184880;2316325880;2316325880;2316632880;2316634880;2658351880;2658352880;2658657880;2658660880;3000848880;3000849880;3001155880;3001157880;3338583880;3338584880;3338892880;3338894880;3680325880;3680326880;3680634880;3680636880;4027141880;4027141880;4027448880;4027450880;4384852880;4384853880;4385164880;4385167880;4732628880;4732629880;4732940880;4732943880;5071525880;5071525880;5071831880;5071834880;5417200880;5417200880;5417505880;5417508880;5756224880;5756225880;5756532880;5756535880;6108487880;6108488880;6108802880;6108805880;6489101880;6489101880;6489406880;6489408880;6847913880;6847914880;6848226880;6848229880
57,MaxPool,0.918,55.116,270842.105,149276.444,10616832,39.199,26869760,99.208, 0:(128x256x13x13)->(128x256x6x6) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,270842.105,0.000,270842.105,1.00,270842.1052631579,0.0,270842.1052631579,0.190354,0.000000,0.190322,98.000250,0.000000,97.983831,10616832.000000,0,10616832.000000,0.373763,0.000000,0.373763,95.404403,0.000000,95.404403,26869760.000000,0,26869760.000000,0.075908,0.179059,0.075908,tower_0/v/cg/mpool2/MaxPool,3000,0.19789401218660418,2.0261007090763643,3811,270905,267093,274716,268000.0,271000.0,274000.0,275000;274000;274000;274000;279000;272000;270000;272000;268000;266000,54674880,54674880,54976880,54979880,544555880;544555880;544858880;544861880;884892880;884893880;885196880;885200880;1228016880;1228017880;1228332880;1228335880;1623616880;1623616880;1623923880;1623926880;1971186880;1971186880;1971487880;1971490880;2316636880;2316636880;2316939880;2316941880;2658662880;2658662880;2658964880;2658966880;3001159880;3001159880;3001457880;3001460880;3338896880;3338896880;3339195880;3339198880;3680638880;3680638880;3680938880;3680941880;4027452880;4027452880;4027750880;4027753880;4385169880;4385170880;4385472880;4385475880;4732944880;4732945880;4733247880;4733250880;5071835880;5071836880;5072134880;5072137880;5417509880;5417510880;5417806880;5417809880;5756537880;5756537880;5756840880;5756843880;6108807880;6108808880;6109124880;6109126880;6489410880;6489410880;6489709880;6489712880;6848231880;6848231880;6848545880;6848548880
58,BiasAddGrad,0.858,81.454,226631.579,184601.600,8306304,36.651,33228288,146.618, 0:(128x384x13x13)->(384) -t f32 -data_format NHWC,GPU-0,226631.579,0.000,226631.579,1.00,226631.57894736843,0.0,226631.57894736843,0.159282,0.000000,0.159255,98.159532,0.000000,98.143086,8306304.000000,0,8306304.000000,0.462211,0.000000,0.462211,94.112165,0.000000,94.112164,33228288.000000,0,33228288.000000,0.021573,0.149926,0.021573,tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad,3000,5.900820226554857,37.157018786356325,13282,228524,215242,241805,226000.0,226500.0,227000.0,228000;228000;226000;226000;227000;226000;226000;227000;229000;229000,119347880,119348880,119630880,119632880,610022880;610023880;610311880;610314880;950779880;950780880;951076880;951079880;1293210880;1293211880;1293500880;1293503880;1688665880;1688666880;1688979880;1688984880;2038694880;2038694880;2038983880;2038986880;2383587880;2383588880;2383878880;2383880880;2724353880;2724354880;2724694880;2724697880;3067317880;3067318880;3067605880;3067608880;3405951880;3405952880;3406251880;3406254880;3749188880;3749189880;3749484880;3749487880;4096012880;4096012880;4096303880;4096305880;4456677880;4456678880;4456969880;4456972880;4798191880;4798192880;4798480880;4798483880;5136067880;5136069880;5136444880;5136447880;5481126880;5481126880;5481409880;5481412880;5821143880;5821144880;5821425880;5821427880;6181025880;6181027880;6181337880;6181340880;6557601880;6557602880;6557890880;6557893880;6921164880;6921165880;6921457880;6921461880
59,BiasAddGrad,0.863,81.882,225447.368,184601.600,8306304,36.844,33228288,147.388, 0:(128x384x13x13)->(384) -t f32 -data_format NHWC,GPU-0,225447.368,0.000,225447.368,1.00,225447.36842105264,0.0,225447.36842105264,0.158449,0.000000,0.158423,98.317981,0.000000,98.301509,8306304.000000,0,8306304.000000,0.462211,0.000000,0.462211,94.574376,0.000000,94.574376,33228288.000000,0,33228288.000000,0.020782,0.149134,0.020782,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,4000,0.6581692382313372,3.7504014171450537,1700,225524,223824,227224,225000.0,225000.0,226000.0,226000;227000;226000;227000;224000;226000;226000;222000;226000;229000,104070880,104071880,104351880,104354880,594538880;594539880;594823880;594826880;934234880;934235880;934518880;934521880;1277774880;1277775880;1278068880;1278071880;1672935880;1672936880;1673221880;1673224880;2022415880;2022416880;2022704880;2022707880;2367911880;2367912880;2368208880;2368211880;2708365880;2708366880;2708828880;2708831880;3051675880;3051676880;3051963880;3051966880;3389201880;3389203880;3389785880;3389789880;3732678880;3732679880;3732970880;3732972880;4079643880;4079644880;4079931880;4079934880;4440403880;4440404880;4440703880;4440706880;4782812880;4782813880;4783096880;4783099880;5120836880;5120837880;5121120880;5121123880;5465909880;5465909880;5466191880;5466194880;5805879880;5805879880;5806161880;5806164880;6163913880;6163915880;6164514880;6164517880;6541314880;6541315880;6541610880;6541613880;6904255880;6904256880;6904553880;6904557880
60,Mul,0.458,86.883,209736.842,182226.511,4100096,19.549,32800772,156.390, 0:(4096x1001) 1:(1)->(4096x1001) -t f32,GPU-0,209736.842,0.000,209736.842,1.00,209736.84210526315,0.0,209736.84210526315,0.147408,0.000000,0.147383,98.465389,0.000000,98.448892,4100096.000000,0,4100096.000000,0.456264,0.000000,0.456264,95.030640,0.000000,95.030640,32800772.000000,0,32800772.000000,0.011963,0.139339,0.011963,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul,4000,2.5065195444475337,10.327773161540222,1218,209929,208711,211146,209000.0,210000.0,210000.0,211000;211000;211000;210000;210000;209000;209000;209000;214000;209000,1443880,1444880,1673880,1676880,491502880;491503880;491733880;491735880;831728880;831728880;831958880;831961880;1174947880;1174947880;1175177880;1175179880;1570975880;1570976880;1571205880;1571207880;1919565880;1919566880;1919794880;1919797880;2264434880;2264435880;2264663880;2264665880;2608314880;2608314880;2608543880;2608546880;2949844880;2949844880;2950249880;2950253880;3287295880;3287296880;3287524880;3287527880;3629522880;3629522880;3629751880;3629753880;3976173880;3976174880;3976408880;3976411880;4332167880;4332168880;4332396880;4332398880;4680562880;4680563880;4680792880;4680794880;5019402880;5019403880;5019633880;5019636880;5365917880;5365917880;5366145880;5366148880;5703982880;5703982880;5704211880;5704214880;6054682880;6054683880;6054911880;6054914880;6436674880;6436674880;6436902880;6436904880;6795843880;6795844880;6796072880;6796075880
61,SparseSoftmaxCrossEntropyWithLogits,0.321,3.046,187157.895,5700.267,2565122,13.706,1026048,5.482, 0:(128x1001) 1:(128)->(128)(128x1001) -t f32 -Tlabels i32,GPU-0,187157.895,0.000,187157.895,1.00,187157.8947368421,0.0,187157.8947368421,0.131539,0.000000,0.131517,98.596927,0.000000,98.580408,2565122.560000,0,2565122.560000,0.014272,0.000000,0.014272,99.961654,0.000000,99.961653,1026048.000000,0,1026048.000000,0.120935,0.124519,0.120935,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,4000,-0.7946342503585514,3.0153329259984787,6006,186857,180851,192864,183250.0,188000.0,191000.0,195000;196000;191000;192000;189000;184000;180000;183000;182000;194000,60639880,60639880,60950880,60954880,550621880;550621880;550936880;550940880;890864880;890864880;891175880;891179880;1234011880;1234012880;1234332880;1234336880;1629594880;1629594880;1629906880;1629910880;1976865880;1976865880;1977167880;1977172880;2322287880;2322288880;2322589880;2322593880;2664344880;2664344880;2664644880;2664648880;3006848880;3006848880;3007150880;3007154880;3344608880;3344609880;3344922880;3344926880;3686898880;3686899880;3687208880;3687212880;4033292880;4033293880;4033600880;4033604880;4390776880;4390776880;4392350880;4392354880;4738875880;4738876880;4739175880;4739180880;5077735880;5077736880;5078046880;5078050880;5423263880;5423263880;5423567880;5423571880;5762501880;5762501880;5762811880;5762816880;6115154880;6115155880;6115545880;6115553880;6495182880;6495183880;6495485880;6495490880;6854479880;6854479880;6854792880;6854795880
62,BiasAddGrad,0.839,79.588,154631.579,123067.733,5537536,35.811,22152192,143.258, 0:(128x256x13x13)->(256) -t f32 -data_format NHWC,GPU-0,154631.579,0.000,154631.579,1.00,154631.57894736843,0.0,154631.57894736843,0.108678,0.000000,0.108660,98.705606,0.000000,98.689069,5537536.000000,0,5537536.000000,0.308141,0.000000,0.308141,95.712544,0.000000,95.712543,22152192.000000,0,22152192.000000,0.016747,0.102316,0.016747,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,3000,-0.18445744040065182,2.543731108835339,989,154595,153606,155584,154000.0,154500.0,155000.0,154000;155000;156000;156000;154000;156000;154000;155000;154000;155000,88011880,88011880,88225880,88228880,578250880;578251880;578486880;578491880;918191880;918192880;918414880;918417880;1261559880;1261560880;1261782880;1261785880;1657005880;1657006880;1657223880;1657225880;2005464880;2005465880;2005686880;2005689880;2350827880;2350828880;2351046880;2351049880;2691718880;2691719880;2691936880;2691939880;3035205880;3035206880;3035431880;3035434880;3372591880;3372593880;3372815880;3372818880;3715616880;3715617880;3715838880;3715841880;4062491880;4062492880;4062720880;4062724880;4421999880;4422001880;4422237880;4422240880;4766666880;4766667880;4766887880;4766890880;5104888880;5104889880;5105110880;5105113880;5450029880;5450030880;5450250880;5450254880;5789852880;5789852880;5790066880;5790069880;6146796880;6146798880;6147358880;6147361880;6524260880;6524260880;6524483880;6524486880;6886471880;6886472880;6886701880;6886704880
63,L2Loss,2.614,82.672,110210.526,91113.267,12300287,111.607,16400388,148.810, 0:(4096x1001)->(1) -t f32,GPU-0,110210.526,0.000,110210.526,1.00,110210.52631578947,0.0,110210.52631578947,0.077458,0.000000,0.077445,98.783064,0.000000,98.766514,12300287.000000,0,12300287.000000,0.228132,0.000000,0.228132,96.733975,0.000000,96.733974,16400388.000000,0,16400388.000000,0.009547,0.071549,0.009547,tower_0/v/l2_loss/L2Loss_14,3000,1.5455481799550144,8.319181422457008,885,110262,109377,111147,110000.0,110000.0,111000.0,110000;111000;110000;111000;110000;110000;110000;110000;110000;110000,1281880,1281880,1439880,1442880,491338880;491338880;491498880;491501880;831562880;831562880;831724880;831726880;1174782880;1174782880;1174943880;1174945880;1570811880;1570812880;1570971880;1570974880;1919400880;1919400880;1919561880;1919563880;2264270880;2264271880;2264430880;2264433880;2608149880;2608150880;2608310880;2608312880;2949679880;2949679880;2949840880;2949842880;3287131880;3287132880;3287291880;3287293880;3629358880;3629358880;3629518880;3629520880;3976003880;3976004880;3976169880;3976171880;4332004880;4332004880;4332163880;4332166880;4680397880;4680398880;4680558880;4680561880;5019237880;5019238880;5019398880;5019400880;5365753880;5365754880;5365913880;5365915880;5703817880;5703817880;5703978880;5703980880;6054517880;6054518880;6054678880;6054680880;6436509880;6436509880;6436670880;6436672880;6795680880;6795680880;6795839880;6795842880
64,AddN,0.301,85.678,103263.158,88473.600,1327104,12.852,15925248,154.220, 0:(3x3x384x384) 1:(3x3x384x384)->(3x3x384x384) -N i: 2 -t f32,GPU-0,103263.158,0.000,103263.158,1.00,103263.15789473684,0.0,103263.15789473684,0.072576,0.000000,0.072563,98.855640,0.000000,98.839077,1327104.000000,0,1327104.000000,0.221523,0.000000,0.221523,97.177020,0.000000,97.177020,15925248.000000,0,15925248.000000,0.006764,0.068717,0.006764,tower_0/v/gradients/AddN_9,4000,2.19777242840976,9.041295346115827,612,103333,102722,103945,103000.0,103000.0,104000.0,103000;103000;103000;103000;103000;103000;103000;104000;104000;104000,114093880,114094880,114213880,114216880,604707880;604708880;604827880;604831880;945190880;945190880;945310880;945313880;1287929880;1287929880;1288049880;1288052880;1683191880;1683192880;1683315880;1683318880;2033141880;2033142880;2033260880;2033264880;2378313880;2378314880;2378434880;2378437880;2718872880;2718873880;2718992880;2718996880;3062022880;3062023880;3062143880;3062146880;3400611880;3400611880;3400731880;3400735880;3743937880;3743937880;3744057880;3744061880;4090753880;4090753880;4090873880;4090876880;4451011880;4451012880;4451132880;4451135880;4792915880;4792916880;4793035880;4793039880;5130834880;5130834880;5130953880;5130956880;5475912880;5475912880;5476030880;5476033880;5815893880;5815893880;5816012880;5816015880;6175077880;6175078880;6175201880;6175204880;6552332880;6552332880;6552452880;6552455880;6915350880;6915350880;6915470880;6915474880
65,ApplyGradientDescent,0.000,88.637,99815.789,88473.622,1,0.000,15925252,159.546, 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0,GPU-0,99815.789,0.000,99815.789,1.00,99815.78947368421,0.0,99815.78947368421,0.070153,0.000000,0.070141,98.925792,0.000000,98.909218,1.000000,0,1.000000,0.221523,0.000000,0.221523,96.955498,0.000000,96.955497,15925252.000000,0,15925252.000000,0.004463,0.000000,0.004463,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent,4000,0.6577891277747211,4.378795351473932,647,99857,99211,100504,99250.0,100000.0,100000.0,99000;100000;100000;100000;99000;102000;100000;100000;100000;100000,125636880,125637880,125753880,125756880,616330880;616330880;616447880;616451880;957016880;957017880;957133880;957136880;1299474880;1299474880;1299591880;1299594880;1695270880;1695270880;1695387880;1695391880;2045233880;2045234880;2045353880;2045358880;2390629880;2390630880;2390746880;2390750880;2730711880;2730712880;2730828880;2730832880;3073621880;3073621880;3073738880;3073742880;3412336880;3412336880;3412453880;3412456880;3756520880;3756521880;3756638880;3756642880;4102971880;4102972880;4103089880;4103094880;4463244880;4463244880;4463361880;4463365880;4804440880;4804441880;4804558880;4804562880;5142357880;5142358880;5142474880;5142478880;5487334880;5487334880;5487450880;5487454880;5827366880;5827366880;5827482880;5827486880;6187298880;6187298880;6187414880;6187418880;6564289880;6564290880;6564406880;6564410880;6927674880;6927675880;6927791880;6927794880
66,Transpose,0.000,69.201,75763.158,52428.889,1,0.000,9437200,124.562, 0:(128x6x6x256) 1:(4)->(128x256x6x6),GPU-0,75763.158,0.000,75763.158,1.00,75763.15789473684,0.0,75763.15789473684,0.053248,0.000000,0.053239,98.979040,0.000000,98.962457,1.000000,0,1.000000,0.131273,0.000000,0.131273,97.751339,0.000000,97.751339,9437200.000000,0,9437200.000000,0.013735,0.000000,0.013735,tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad-2-TransposeNHWCToNCHW-LayoutOptimizer,4000,0.7439046538281143,5.19175479071093,1452,75810,74357,77262,75000.0,76000.0,76750.0,77000;77000;76000;76000;75000;76000;75000;78000;78000;76000,80200880,80201880,80303880,80306880,570355880;570355880;570455880;570458880;910416880;910417880;910515880;910518880;1253667880;1253668880;1253771880;1253775880;1649231880;1649232880;1649337880;1649340880;1997297880;1997297880;1997401880;1997404880;2343120880;2343120880;2343219880;2343222880;2683804880;2683805880;2683909880;2683913880;3026959880;3026960880;3027065880;3027069880;3364388880;3364389880;3364487880;3364491880;3707796880;3707796880;3707900880;3707903880;4054000880;4054000880;4054366880;4054370880;4412099880;4412100880;4412205880;4412209880;4758803880;4758804880;4758905880;4758909880;5097158880;5097158880;5097255880;5097258880;5442420880;5442421880;5442518880;5442521880;5782052880;5782052880;5782150880;5782153880;6138349880;6138350880;6138516880;6138520880;6516296880;6516297880;6516400880;6516403880;6877342880;6877342880;6877448880;6877451880
