rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
11,5069289.474,5069289.474,0.000,1.000,5069289.474,5069289.474,0.000,3.504,3.505,0.000,75739263.158,52.359,75739263.158,52.366,0.000,0.000,57.3308928000000,57.3308928000000,0.000,11309.453,11309.453,96780304.000,96780304.000,19.0914929010087,180.000,537.668,5068751.805,10.606,264.858,2.957,0.000,0.000,Conv2DBackpropFilter,GPU-0, 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,4000,2.9569493730907515,14.588786668918612,65681,5077881,5012200,5143562,5044250.0,5074000.0,5091000.0,5088000;5132000;5034000;5076000;5045000;5077000;5074000;5080000;5013000;5036000,129526192,129527192,134615192,134618192,583089192;583090192;588222192;588225192;910439192;910439192;915473192;915477192;1238172192;1238172192;1243248192;1243252192;1564997192;1564997192;1570042192;1570046192;1891608192;1891609192;1896686192;1896690192;2218951192;2218952192;2224026192;2224029192;2546041192;2546042192;2551122192;2551126192;2925799192;2925800192;2930813192;2930817192;3253818192;3253819192;3258855192;3258859192;3581532192;3581533192;3586603192;3586607192;3909248192;3909249192;3914361192;3914365192;4237773192;4237774192;4242818192;4242822192;4565551192;4565551192;4570642192;4570645192;4893875192;4893875192;4898992192;4898996192;5222671192;5222671192;5227746192;5227749192;5547687192;5547688192;5552735192;5552739192;5873141192;5873141192;5878243192;5878247192;6198055192;6198055192;6203147192;6203151192;6525346192;6525346192;6530581192;6530585192
12,5014578.947,5014578.947,0.000,1.000,5014578.947,5014578.947,0.000,3.467,3.467,0.000,80753842.105,55.825,80753842.105,55.833,0.000,0.000,28.7079137280000,28.7079137280000,0.000,5724.890,5724.890,52494352.000,52494352.000,10.4683469042896,180.000,291.635,5014287.312,5.816,134.072,3.092,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,4000,3.9281193971378268,20.700543039149228,141692,5037262,4895570,5178954,4972250.0,5022500.0,5053500.0,5064000;4985000;4957000;4977000;5032000;5061000;5054000;5065000;4968000;4972000,110286192,110286192,115350192,115354192,564011192;564012192;568997192;569000192;891497192;891497192;896454192;896457192;1219251192;1219252192;1224229192;1224232192;1546021192;1546021192;1551053192;1551057192;1872445192;1872445192;1877506192;1877510192;2199782192;2199782192;2204836192;2204840192;2526876192;2526877192;2531942192;2531945192;2906874192;2906875192;2911843192;2911848192;3234977192;3234978192;3239950192;3239953192;3562258192;3562258192;3567618192;3567622192;3890169192;3890170192;3895210192;3895213192;4218703192;4218704192;4223740192;4223744192;4546401192;4546402192;4551463192;4551467192;4874805192;4874805192;4879794192;4879798192;5203351192;5203352192;5208446192;5208449192;5528720192;5528720192;5533734192;5533738192;5853885192;5853886192;5858964192;5858968192;6178993192;6178994192;6184025192;6184029192;6505751192;6505751192;6510905192;6510909192
13,4721526.316,4721526.316,0.000,1.000,4721526.316,4721526.316,0.000,3.264,3.264,0.000,85475368.421,59.089,85475368.421,59.098,0.000,0.000,57.3308928000000,57.3308928000000,0.000,12142.449,12142.449,96780288.000,96780288.000,20.4976699327827,180.000,537.668,4720988.648,11.388,284.366,2.729,0.000,0.000,Conv2D,GPU-0, 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv1/conv2d/Conv2D,4000,0.5016276442847479,2.0730279746648064,175264,4724095,4548831,4899359,4574000.0,4696000.0,4812250.0,5012000;4550000;4767000;5035000;4695000;4688000;4719000;5038000;4704000;5026000,19345192,19345192,24357192,24361192,473516192;473516192;478066192;478069192;798086192;798086192;802853192;802857192;1126398192;1126398192;1131433192;1131437192;1454232192;1454232192;1458927192;1458931192;1780398192;1780399192;1785087192;1785091192;2107158192;2107158192;2111877192;2111882192;2434078192;2434078192;2439116192;2439120192;2813574192;2813574192;2818278192;2818283192;3142223192;3142223192;3147249192;3147253192;3470108192;3470108192;3474766192;3474770192;3797992192;3797992192;3802682192;3802685192;4125528192;4125529192;4130226192;4130230192;4453781192;4453781192;4458493192;4458497192;4782883192;4782883192;4787894192;4787898192;5109962192;5109963192;5114697192;5114702192;5437705192;5437705192;5442324192;5442328192;5763746192;5763747192;5768548192;5768552192;6088887192;6088887192;6093703192;6093707192;6415137192;6415137192;6419676192;6419680192
14,4493921.053,4493921.053,0.000,1.000,4493921.053,4493921.053,0.000,3.107,3.107,0.000,89969289.474,62.196,89969289.474,62.205,0.000,0.000,57.3308928000000,57.3308928000000,0.000,12757.432,12757.432,96780304.000,96780304.000,21.5358264790448,180.000,537.668,4493383.384,11.964,298.769,2.580,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,5000,3.1129034766208754,16.44333349466612,60570,4500548,4439977,4561118,4472250.0,4493500.0,4515250.0,4528000;4556000;4476000;4466000;4448000;4507000;4513000;4501000;4473000;4450000,124496192,124497192,129025192,129029192,578032192;578032192;582588192;582592192;905460192;905461192;909937192;909941192;1233205192;1233205192;1237671192;1237675192;1560046192;1560047192;1564495192;1564499192;1886602192;1886602192;1891109192;1891113192;2213937192;2213938192;2218451192;2218455192;2541040192;2541041192;2545542192;2545546192;2920827192;2920827192;2925300192;2925304192;3248867192;3248867192;3253317192;3253321192;3576549192;3576549192;3581031192;3581035192;3904254192;3904255192;3908748192;3908752192;4232774192;4232774192;4237274192;4237278192;4560538192;4560539192;4565051192;4565055192;4888807192;4888807192;4893372192;4893376192;5217634192;5217634192;5222171192;5222175192;5542709192;5542710192;5547186192;5547190192;5868111192;5868112192;5872640192;5872644192;6193068192;6193069192;6197555192;6197559192;6520241192;6520241192;6524841192;6524846192
15,3044263.158,3044263.158,0.000,1.000,3044263.158,3044263.158,0.000,2.105,2.105,0.000,93013552.632,64.300,93013552.632,64.310,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3174.389,3174.389,157810688.000,157810688.000,51.8387142684255,180.000,876.726,3043386.432,28.799,74.342,1.393,0.435,0.435,MatMul,GPU-0, 0:(128x9216) 1:(9216x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0,tower_0/v/cg/affine0/xw_plus_b/MatMul,2000,-0.2691218074241319,1.4584783224974174,135120,3042976,2907856,3178096,2899250.0,3076500.0,3168250.0,2953000;2926000;3248000;3178000;3141000;3141000;3181000;3175000;3177000;3209000,53169192,53169192,56122192,56124192,506601192;506601192;509527192;509530192;833001192;833002192;836250192;836253192;1160747192;1160747192;1163925192;1163927192;1487862192;1487862192;1491003192;1491006192;1814028192;1814028192;1817169192;1817172192;2141225192;2141225192;2144406192;2144409192;2468314192;2468315192;2471490192;2471493192;2847701192;2847701192;2850878192;2850883192;3176457192;3176457192;3179666192;3179670192;3503713192;3503713192;3506820192;3506823192;3831893192;3831893192;3835044192;3835047192;4159270192;4159270192;4162420192;4162422192;4487815192;4487815192;4490989192;4490991192;4816949192;4816949192;4820057192;4820060192;5144129192;5144129192;5147351192;5147353192;5471310192;5471310192;5474380192;5474383192;5796296192;5796296192;5799183192;5799185192;6121654192;6121654192;6124553192;6124555192;6447473192;6447474192;6450361192;6450363192
16,2883157.895,2883157.895,0.000,1.000,2883157.895,2883157.895,0.000,1.993,1.993,0.000,95896710.526,66.293,95896710.526,66.303,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,452984836.000,452984836.000,157.1141271266886,180.000,2516.582,2880641.312,87.286,0.000,0.154,0.000,0.154,ApplyGradientDescent,GPU-0, 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent,3000,5.950562592012097,37.54030628032645,45210,2890119,2844909,2935329,2880000.0,2882500.0,2886000.0,2882000;2879000;2894000;2886000;2885000;2886000;2885000;2889000;2888000;2887000,73825192,73825192,76707192,76710192,527435192;527435192;530314192;530317192;855002192;855002192;857896192;857899192;1182423192;1182423192;1185309192;1185312192;1509362192;1509362192;1512247192;1512250192;1835579192;1835580192;1838466192;1838469192;2162880192;2162880192;2165765192;2165768192;2489973192;2489974192;2492863192;2492866192;2870568192;2870568192;2873456192;2873459192;3198141192;3198142192;3201029192;3201034192;3525097192;3525098192;3527980192;3527983192;3853434192;3853435192;3856316192;3856318192;4181937192;4181937192;4184822192;4184825192;4509469192;4509470192;4512357192;4512360192;4838329192;4838330192;4841213192;4841216192;5165974192;5165975192;5168865192;5168868192;5492477192;5492477192;5495356192;5495360192;5816960192;5816960192;5819843192;5819846192;6142357192;6142358192;6145240192;6145243192;6468231192;6468231192;6471113192;6471116192
17,2882973.684,2882973.684,0.000,1.000,2882973.684,2882973.684,0.000,1.993,1.993,0.000,98779684.211,68.286,98779684.211,68.297,0.000,0.000,0.0377487360000,0.0377487360000,0.000,13.094,13.094,452984832.000,452984832.000,157.1241647056676,180.000,2516.582,2880457.102,87.291,0.307,0.154,1.887,0.154,AddN,GPU-0, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_5,5000,0.3427476130856971,2.181554592568669,3808,2883119,2879311,2886927,2880000.0,2883500.0,2886000.0,2880000;2880000;2892000;2886000;2884000;2886000;2887000;2886000;2886000;2885000,70914192,70915192,73795192,73799192,524525192;524525192;527405192;527409192;852076192;852077192;854969192;854973192;1179507192;1179508192;1182394192;1182397192;1506445192;1506445192;1509329192;1509333192;1832663192;1832664192;1835550192;1835554192;2159961192;2159962192;2162849192;2162852192;2487056192;2487056192;2489942192;2489945192;2867651192;2867652192;2870538192;2870541192;3195224192;3195225192;3198110192;3198114192;3522183192;3522184192;3525068192;3525072192;3850520192;3850521192;3853405192;3853409192;4179021192;4179021192;4181906192;4181910192;4506550192;4506551192;4509438192;4509441192;4835417192;4835417192;4838300192;4838303192;5163053192;5163054192;5165944192;5165947192;5489568192;5489569192;5492448192;5492451192;5814044192;5814045192;5816926192;5816931192;6139439192;6139440192;6142326192;6142330192;6465319192;6465320192;6468201192;6468204192
18,2799684.211,2799684.211,0.000,1.000,2799684.211,2799684.211,0.000,1.935,1.936,0.000,101579368.421,70.222,101579368.421,70.232,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3451.702,3451.702,157810688.000,157810688.000,56.3673172162274,180.000,876.726,2798807.484,31.315,80.836,1.233,0.274,0.274,MatMul,GPU-0, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,4000,-0.7541368177319013,3.2008509605496034,76330,2795524,2719194,2871854,2749000.0,2806500.0,2856000.0,2666000;2745000;2933000;2881000;2829000;2860000;2865000;2859000;2862000;2853000,65500192,65501192,68167192,68170192,518960192;518960192;521705192;521708192;846131192;846131192;849064192;849067192;1173673192;1173673192;1176554192;1176557192;1500699192;1500699192;1503528192;1503531192;1826853192;1826854192;1829714192;1829717192;2154151192;2154152192;2157017192;2157020192;2481250192;2481250192;2484109192;2484111192;2861845192;2861845192;2864707192;2864710192;3189417192;3189418192;3192271192;3192274192;3516481192;3516481192;3519289192;3519292192;3844734192;3844734192;3847591192;3847594192;4173219192;4173219192;4176093192;4176096192;4500738192;4500738192;4503595192;4503598192;4829680192;4829680192;4832529192;4832532192;5157179192;5157180192;5160065192;5160068192;5483933192;5483933192;5486711192;5486714192;5808455192;5808455192;5811150192;5811154192;6133844192;6133844192;6136547192;6136550192;6459617192;6459618192;6462427192;6462431192
19,2793763.158,2793763.158,0.000,1.000,2793763.158,2793763.158,0.000,1.931,1.932,0.000,104373131.579,72.153,104373131.579,72.164,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3459.018,3459.018,157810688.000,157810688.000,56.4867811195991,180.000,876.726,2792886.432,31.382,81.007,1.229,0.270,0.270,MatMul,GPU-0, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,4000,-0.5051052728642851,2.8623944665705725,64216,2791476,2727260,2855692,2754250.0,2794500.0,2848000.0,2649000;2723000;2917000;2857000;2820000;2849000;2848000;2851000;2848000;2856000,68175192,68176192,70825192,70828192,521714192;521715192;524438192;524441192;849072192;849073192;851990192;851993192;1176562192;1176562192;1179419192;1179423192;1503536192;1503537192;1506357192;1506360192;1829723192;1829723192;1832572192;1832575192;2157025192;2157026192;2159874192;2159877192;2484116192;2484117192;2486968192;2486971192;2864715192;2864716192;2867564192;2867567192;3192279192;3192280192;3195136192;3195140192;3519298192;3519298192;3522094192;3522098192;3847599192;3847600192;3850431192;3850435192;4176102192;4176102192;4178929192;4178933192;4503603192;4503603192;4506452192;4506458192;4832537192;4832538192;4835329192;4835332192;5160073192;5160074192;5162966192;5162970192;5486720192;5486720192;5489480192;5489483192;5811159192;5811160192;5813953192;5813958192;6136555192;6136556192;6139347192;6139352192;6462438192;6462438192;6465231192;6465235192
20,2115815.789,2115815.789,0.000,1.000,2115815.789,2115815.789,0.000,1.463,1.463,0.000,106488947.368,73.616,106488947.368,73.627,0.000,0.000,0.0597196800000,0.0597196800000,0.000,28.225,28.225,222134272.000,222134272.000,104.9875292098357,180.000,1234.079,2114581.710,58.326,0.661,0.536,1.380,0.536,MaxPoolGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad,5000,-0.08725324293511398,3.336575361714344,18804,2115810,2097006,2134613,2106500.0,2115500.0,2127500.0,2141000;2151000;2112000;2109000;2109000;2134000;2130000;2118000;2118000;2108000,134624192,134625192,136766192,136770192,588230192;588231192;590382192;590386192;915482192;915483192;917595192;917600192;1243257192;1243257192;1245366192;1245370192;1570052192;1570052192;1572161192;1572165192;1896695192;1896696192;1898830192;1898834192;2224036192;2224036192;2226166192;2226170192;2551131192;2551131192;2553249192;2553253192;2930822192;2930822192;2932940192;2932944192;3258864192;3258864192;3260972192;3260977192;3586612192;3586613192;3588713192;3588718192;3914371192;3914372192;3916493192;3916497192;4242827192;4242828192;4244946192;4244950192;4570650192;4570651192;4572776192;4572780192;4899001192;4899002192;4901147192;4901151192;5227754192;5227755192;5229896192;5229901192;5552745192;5552745192;5554860192;5554866192;5878253192;5878254192;5880384192;5880388192;6203157192;6203157192;6205283192;6205288192;6530590192;6530591192;6532753192;6532757192
21,1973552.632,1973552.632,0.000,1.000,1973552.632,1973552.632,0.000,1.364,1.365,0.000,108462500.000,74.980,108462500.000,74.991,0.000,0.000,0.0377487360000,0.0377487360000,0.000,19.127,19.127,301989892.000,301989892.000,153.0184131742116,180.000,1677.722,1971874.910,85.010,0.448,0.136,1.290,0.136,Mul,GPU-0, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,4000,5.952921809090564,37.56139218280075,49185,1981024,1931839,2030209,1971000.0,1973000.0,1977000.0,1970000;1972000;1978000;1973000;1971000;1969000;1973000;1973000;1972000;1975000,3752192,3753192,5723192,5726192,459101192;459102192;461074192;461076192;781819192;781820192;783798192;783800192;1110538192;1110538192;1112511192;1112514192;1438146192;1438146192;1440117192;1440119192;1764578192;1764578192;1766547192;1766549192;2091298192;2091298192;2093271192;2093273192;2418257192;2418258192;2420231192;2420233192;2797705192;2797706192;2799678192;2799680192;3126349192;3126349192;3128324192;3128326192;3454300192;3454301192;3456270192;3456272192;3782230192;3782230192;3784201192;3784203192;4109487192;4109487192;4111458192;4111460192;4437913192;4437913192;4439885192;4439887192;4766927192;4766928192;4769219192;4769221192;5093708192;5093709192;5095686192;5095688192;5422198192;5422199192;5424165192;5424167192;5748830192;5748830192;5750807192;5750809192;6073813192;6073813192;6075787192;6075789192;6399832192;6399832192;6401810192;6401813192
22,1918631.579,1918631.579,0.000,1.000,1918631.579,1918631.579,0.000,1.326,1.327,0.000,110381131.579,76.307,110381131.579,76.318,0.000,0.000,0.0247808000000,0.0247808000000,0.000,12.916,12.916,297369600.000,297369600.000,154.9904646952323,180.000,1652.053,1916979.526,86.106,0.302,0.118,1.256,0.118,ReluGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,3000,0.22576978099615808,2.306823008292794,4804,1918738,1913934,1923542,1915000.0,1918500.0,1922750.0,1913000;1926000;1917000;1913000;1924000;1924000;1915000;1917000;1922000;1921000,136834192,136834192,138747192,138750192,590448192;590449192;592375192;592379192;917663192;917663192;919580192;919584192;1245432192;1245433192;1247346192;1247349192;1572226192;1572226192;1574150192;1574154192;1898896192;1898896192;1900820192;1900824192;2226232192;2226233192;2228148192;2228151192;2553315192;2553315192;2555232192;2555235192;2933008192;2933008192;2934930192;2934933192;3261038192;3261039192;3262960192;3262963192;3588779192;3588780192;3590697192;3590700192;3916559192;3916560192;3918478192;3918482192;4245014192;4245015192;4246934192;4246937192;4572842192;4572843192;4574763192;4574766192;4901214192;4901214192;4903134192;4903137192;5229963192;5229963192;5231874192;5231878192;5554930192;5554930192;5556850192;5556854192;5880449192;5880450192;5882372192;5882376192;6205350192;6205351192;6207275192;6207278192;6532821192;6532821192;6534746192;6534749192
23,1860947.368,1860947.368,0.000,1.000,1860947.368,1860947.368,0.000,1.286,1.287,0.000,112242078.947,77.593,112242078.947,77.604,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,158297104.000,158297104.000,85.0626442672097,180.000,879.428,1860067.940,47.257,0.000,0.614,0.000,0.614,Transpose,GPU-0, 0:(128x227x227x3) 1:(4)->(128x3x227x227),tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,3000,-0.5765355460333723,2.054939690903038,88086,1856738,1768652,1944825,1770000.0,1888000.0,1933250.0,1914000;1791000;1986000;1941000;1916000;1913000;1937000;1940000;1938000;1938000,5730192,5730192,7644192,7647192,461080192;461081192;462872192;462874192;783804192;783804192;785790192;785793192;1112517192;1112518192;1114459192;1114461192;1440123192;1440124192;1442040192;1442043192;1766553192;1766554192;1768467192;1768470192;2093277192;2093278192;2095215192;2095217192;2420237192;2420237192;2422177192;2422179192;2799684192;2799684192;2801622192;2801625192;3128330192;3128330192;3130268192;3130271192;3456276192;3456276192;3458176192;3458179192;3784206192;3784207192;3786132192;3786134192;4111464192;4111464192;4113389192;4113392192;4439891192;4439891192;4441827192;4441830192;4769225192;4769226192;4771125192;4771128192;5095692192;5095692192;5097655192;5097658192;5424171192;5424171192;5426042192;5426045192;5750813192;5750814192;5752559192;5752562192;6075793192;6075793192;6077566192;6077570192;6401818192;6401818192;6403587192;6403590192
24,1627684.211,1627684.211,0.000,1.000,1627684.211,1627684.211,0.000,1.125,1.125,0.000,113869763.158,78.718,113869763.158,78.730,0.000,0.000,0.0247808000000,0.0247808000000,0.000,15.225,15.225,198246656.000,198246656.000,121.7967556101662,180.000,1101.370,1626582.840,67.665,0.357,0.308,1.065,0.308,BiasAdd,GPU-0, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC,tower_0/v/cg/conv0/BiasAdd,3000,1.7251102886722207,6.949866258416462,73023,1634548,1561525,1707570,1577750.0,1634500.0,1655500.0,1645000;1577000;1685000;1661000;1650000;1656000;1654000;1654000;1658000;1656000,15033192,15034192,16679192,16681192,469302192;469302192;470879192;470881192;793693192;793693192;795378192;795380192;1122044192;1122045192;1123706192;1123708192;1449592192;1449592192;1451242192;1451244192;1776063192;1776063192;1777719192;1777721192;2102809192;2102809192;2104463192;2104465192;2429747192;2429748192;2431402192;2431404192;2809221192;2809222192;2810880192;2810882192;3137874192;3137874192;3139530192;3139532192;3465792192;3465792192;3467434192;3467436192;3793670192;3793670192;3795311192;3795313192;4120906192;4120906192;4122552192;4122554192;4449443192;4449444192;4451092192;4451094192;4778573192;4778573192;4780206192;4780209192;5105593192;5105593192;5107271192;5107273192;5433419192;5433420192;5435038192;5435040192;5759543192;5759543192;5761107192;5761110192;6084677192;6084677192;6086245192;6086247192;6410640192;6410640192;6412457192;6412459192
25,1542394.737,1542394.737,0.000,1.000,1542394.737,1542394.737,0.000,1.066,1.066,0.000,115412157.895,79.784,115412157.895,79.796,0.000,0.000,0.0179159040000,0.0179159040000,0.000,11.616,11.616,143327232.000,143327232.000,92.9251303680197,180.000,796.262,1541598.474,51.625,0.272,0.462,1.010,0.462,Relu,GPU-0, 0:(128x192x27x27)->(128x192x27x27) -t f32,tower_0/v/cg/conv1/Relu,5000,0.03793906474437741,1.0147054238357633,593455,1546738,953283,2140193,946000.0,1421000.0,2146000.0,1685000;942000;2159000;2057000;2070000;2124000;2106000;953000;2207000;1144000,26665192,26666192,28351192,28355192,479227192;479227192;480169192;480172192;804094192;804096192;806255192;806259192;1132659192;1132660192;1134717192;1134720192;1460139192;1460140192;1462210192;1462214192;1786300192;1786301192;1788425192;1788429192;2113368192;2113369192;2115475192;2115480192;2441539192;2441540192;2442493192;2442497192;2819508192;2819510192;2821717192;2821722192;3149650192;3149651192;3150795192;3150798192;3475977192;3475978192;3478127192;3478132192;3804149192;3804149192;3805125192;3805129192;4131430192;4131430192;4133569192;4133572192;4459708192;4459708192;4461854192;4461857192;4790272192;4790272192;4791429192;4791431192;5115922192;5115922192;5118068192;5118073192;5443507192;5443508192;5444448192;5444450192;5769706192;5769707192;5770651192;5770653192;6094858192;6094859192;6095801192;6095804192;6420836192;6420837192;6421783192;6421785192
26,1411078.947,1411078.947,0.000,1.000,1411078.947,1411078.947,0.000,0.975,0.976,0.000,116823236.842,80.760,116823236.842,80.772,0.000,0.000,0.0373800960000,0.0373800960000,0.000,26.490,26.490,88276992.000,88276992.000,62.5599242087988,180.000,490.428,1410588.520,34.756,0.620,0.588,0.921,0.588,MaxPool,GPU-0, 0:(128x192x27x27)->(128x192x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/cg/mpool1/MaxPool,4000,0.40133901403670047,1.2752557195418504,542673,1421929,879255,1964602,924000.0,1115500.0,2104500.0,929000;899000;1579000;1264000;1109000;924000;930000;929000;928000;924000,28358192,28358192,29287192,29291192,480173192;480173192;481072192;481078192;806262192;806263192;807842192;807846192;1134721192;1134722192;1135986192;1135990192;1462216192;1462217192;1463326192;1463330192;1788432192;1788432192;1789356192;1789359192;2115482192;2115482192;2116412192;2116414192;2442499192;2442500192;2443429192;2443431192;2821725192;2821726192;2822654192;2822657192;3150799192;3150800192;3151724192;3151726192;3478135192;3478136192;3479235192;3479238192;3805130192;3805131192;3807150192;3807153192;4133574192;4133575192;4134697192;4134700192;4461859192;4461859192;4463137192;4463139192;4791433192;4791433192;4792347192;4792349192;5118075192;5118076192;5119276192;5119284192;5444451192;5444451192;5446639192;5446644192;5770654192;5770655192;5772762192;5772767192;6095805192;6095805192;6097931192;6097936192;6421787192;6421787192;6423914192;6423918192
27,1389578.947,1389578.947,0.000,1.000,1389578.947,1389578.947,0.000,0.961,0.961,0.000,118212815.789,81.721,118212815.789,81.733,0.000,0.000,0.0179159040000,0.0179159040000,0.000,12.893,12.893,214990848.000,214990848.000,154.7165408681161,180.000,1194.394,1388384.554,85.954,0.302,0.087,0.910,0.087,ReluGrad,GPU-0, 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32,tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad,3000,0.12111536564722881,3.1633736421366563,3695,1389643,1385948,1393337,1387250.0,1390000.0,1392000.0,1390000;1392000;1391000;1385000;1388000;1390000;1394000;1385000;1388000;1393000,123020192,123020192,124410192,124413192,576549192;576549192;577941192;577945192;903981192;903981192;905372192;905375192;1231732192;1231733192;1233118192;1233121192;1558571192;1558572192;1559960192;1559963192;1885125192;1885125192;1886515192;1886519192;2212456192;2212456192;2213850192;2213853192;2539565192;2539566192;2540951192;2540955192;2919349192;2919350192;2920738192;2920742192;3247386192;3247386192;3248779192;3248783192;3575073192;3575073192;3576463192;3576466192;3902774192;3902775192;3904167192;3904171192;4231301192;4231301192;4232686192;4232689192;4559059192;4559059192;4560451192;4560454192;4887330192;4887331192;4888718192;4888722192;5216153192;5216153192;5217545192;5217549192;5541236192;5541237192;5542623192;5542626192;5866633192;5866633192;5868024192;5868027192;6191586192;6191587192;6192980192;6192984192;6518751192;6518752192;6520152192;6520156192
