Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
240,Const,0.000,0.000,1039.474,0.000,1,0.001,0,0.000, 0:(none)->(4),GPU-0,1039.474,0.000,1039.474,1.00,1039.4736842105262,0.0,1039.4736842105262,0.000710,0.000000,0.000710,99.981185,93.792517,99.979878,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,2000,1.7698051989616663,6.472715265588736,335,1060,725,1395,1000.0,1000.0,1000.0,1000;1000;1000;500;1000;1000;1000;1000;1000;1000,31346288,31347288,31348288,31349288,552403288;552403288;552404288;552406288;913504288;913504288;913505288;913507288;1271087288;1271087488;1271087988;1271090288;1678507288;1678507288;1678508288;1678509288;2035430288;2035430288;2035431288;2035432288;2394259288;2394259288;2394260288;2394262288;2752039288;2752040288;2752041288;2752043288;3109413288;3109414288;3109415288;3109417288;3466249288;3466249288;3466250288;3466252288;3823465288;3823466288;3823467288;3823469288;4192171288;4192172288;4192173288;4192175288;4545463288;4545464288;4545465288;4545466288;4903146288;4903146288;4903147288;4903149288;5260685288;5260685288;5260686288;5260688288;5613423288;5613423288;5613424288;5613425288;5977944288;5977945288;5977946288;5977947288;6331488288;6331488288;6331489288;6331491288;6688386288;6688387288;6688388288;6688390288;7042696288;7042697288;7042698288;7042699288
241,Const,0.000,0.000,1026.316,0.000,1,0.001,0,0.000, 0:(none)->(1) -t f32,GPU-0,1026.316,0.000,1026.316,1.00,1026.3157894736842,0.0,1026.3157894736842,0.000701,0.000000,0.000701,99.981886,93.792517,99.980578,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,learning_rate_tensor/input,1000,5.592724983937903,34.57181309954736,1420,1238,-181,2658,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;1000;500;1000;1000;1000,773288,773288,774288,775288,522406288;522406288;522407288;522409288;885589288;885589288;885590288;885592288;1242892288;1242893288;1242894288;1242895288;1650908288;1650908288;1650909288;1650911288;2006121288;2006122288;2006123288;2006124288;2364707288;2364707488;2364707988;2364710288;2723084288;2723084288;2723085288;2723087288;3081335288;3081336288;3081337288;3081340288;3438614288;3438614288;3438615288;3438616288;3796322288;3796323288;3796324288;3796325288;4164325288;4164325288;4164326288;4164328288;4516654288;4516654488;4516654988;4516657288;4873170288;4873170288;4873171288;4873173288;5231871288;5231871288;5231872288;5231874288;5585478288;5585478288;5585479288;5585481288;5949745288;5949745288;5949746288;5949748288;6304082288;6304082488;6304082988;6304085288;6660155288;6660155288;6660156288;6660158288;7014542288;7014543288;7014544288;7014545288
242,_Retval,0.000,0.005,986.842,0.044,1,0.001,8,0.008, 0:(1)->(none),CPU-0,0.000,986.842,986.842,1.00,0.0,986.8421052631579,986.8421052631579,0.000000,3.188776,0.000674,99.981886,96.981293,99.981252,0,1.000000,1.000000,0.000000,28.571429,0.000000,100.000000,100.000000,100.000000,0,8.000000,8.000000,0.000640,0.000000,0.000640,_retval_inc_global_step/AssignAdd_0_1,3000,1.3257152679147786,5.2083679313492945,374,1012,638,1386,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;500;1000;1000;1000;500,148342288,148343288,148344288,148346288,669791288;669791288;669792288;669794288;1030044288;1030044288;1030045288;1030047288;1387466288;1387466288;1387467288;1387468288;1794507288;1794507288;1794508288;1794509288;2152635288;2152635488;2152635988;2152638288;2510547288;2510547288;2510548288;2510550288;2869303288;2869303288;2869304288;2869306288;3225708288;3225708288;3225709288;3225711288;3581455288;3581455488;3581455988;3581457288;3938871288;3938871288;3938872288;3938873288;4306819288;4306819288;4306820288;4306822288;4661536288;4661536488;4661536988;4661539288;5019652288;5019652288;5019653288;5019655288;5375529288;5375530288;5375531288;5375532288;5729232288;5729232288;5729233288;5729235288;6092576288;6092576288;6092577288;6092579288;6447886288;6447886288;6447887288;6447889288;6802958288;6802958288;6802959288;6802960288;7156979288;7156979288;7156980288;7156982288
243,NoOp,0.000,0.000,934.211,0.000,1,0.001,0,0.000, 0:(none)->(none),CPU-0,0.000,934.211,934.211,1.00,0.0,934.2105263157895,934.2105263157895,0.000000,3.018707,0.000638,99.981886,100.000000,99.981890,0,1.000000,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,_SOURCE,3000,1.2063636934821724,4.564452462585034,404,964,560,1368,625.0,1000.0,1000.0,1000;500;500;1000;1000;1000;1000;1000;1000;1000,669288,670288,671288,673288,522224288;522224488;522224988;522228288;885404288;885404488;885404988;885408288;1242705288;1242706288;1242707288;1242711288;1650730288;1650731288;1650732288;1650734288;2005916288;2005918288;2005919288;2005923288;2364492288;2364493288;2364494288;2364498288;2722865288;2722867288;2722868288;2722871288;3081142288;3081143288;3081144288;3081148288;3438421288;3438422288;3438423288;3438425288;3796143288;3796144288;3796145288;3796147288;4164145288;4164146288;4164147288;4164151288;4516497288;4516497288;4516498288;4516500288;4873021288;4873022288;4873023288;4873025288;5231726288;5231727288;5231728288;5231730288;5585319288;5585319488;5585319988;5585323288;5949587288;5949587488;5949587988;5949590288;6303934288;6303935288;6303936288;6303938288;6660005288;6660005288;6660006288;6660008288;7014396288;7014396488;7014396988;7014400288
244,Const,0.000,0.000,934.211,0.000,1,0.001,0,0.000, 0:(none)->(1),GPU-0,934.211,0.000,934.211,1.00,934.2105263157895,0.0,934.2105263157895,0.000638,0.000000,0.000638,99.982524,100.000000,99.982528,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,ConstantFolding/average_loss/Mean/input_const_axis,2500,0.8915134890633094,9.015696309366446,252,940,689,1192,1000.0,1000.0,1000.0,500;500;1000;1000;1000;1000;1000;1000;1000;1000,59826288,59826488,59826988,59829288,580741288;580741488;580741988;580744288;941108288;941108288;941109288;941110288;1298742288;1298743288;1298744288;1298745288;1706337288;1706337288;1706338288;1706339288;2064713288;2064713288;2064714288;2064715288;2422108288;2422108288;2422109288;2422110288;2780422288;2780423288;2780424288;2780425288;3137075288;3137075288;3137076288;3137078288;3494111288;3494112288;3494113288;3494114288;3850734288;3850734288;3850735288;3850736288;4219567288;4219567288;4219568288;4219569288;4573771288;4573771288;4573772288;4573773288;4931099288;4931099488;4931099988;4931102288;5288790288;5288790288;5288791288;5288792288;5640616288;5640617288;5640618288;5640619288;6005574288;6005574288;6005575288;6005577288;6359018288;6359018288;6359019288;6359020288;6715914288;6715914288;6715915288;6715916288;7070086288;7070086488;7070086988;7070089288
245,Identity,0.000,0.000,921.053,0.000,1,0.001,0,0.000, 0:(4096x1001)->(4096x1001) -t f32,GPU-0,921.053,0.000,921.053,1.00,921.0526315789475,0.0,921.0526315789475,0.000629,0.000000,0.000629,99.983153,100.000000,99.983156,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,v/cg/affine2/weights/read,1000,0.8230890277851532,8.193095976063011,261,929,668,1189,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;1000;1000;1000;1000;500,924288,924288,925288,926288,522593288;522594288;522595288;522596288;885771288;885773288;885774288;885776288;1243075288;1243077288;1243078288;1243079288;1651073288;1651073288;1651074288;1651076288;2006307288;2006308288;2006309288;2006311288;2364886288;2364887288;2364888288;2364890288;2723255288;2723256288;2723257288;2723258288;3081606288;3081608288;3081609288;3081611288;3438782288;3438782488;3438782988;3438785288;3796503288;3796504288;3796505288;3796507288;4164496288;4164496488;4164496988;4164499288;4516836288;4516837288;4516838288;4516839288;4873352288;4873353288;4873354288;4873356288;5232048288;5232048288;5232049288;5232051288;5585655288;5585656288;5585657288;5585659288;5949923288;5949924288;5949925288;5949927288;6304261288;6304262288;6304263288;6304265288;6660327288;6660327288;6660328288;6660330288;7014719288;7014720288;7014721288;7014723288
246,NoOp,0.000,0.000,921.053,0.000,1,0.001,0,0.000, 0:(none)->(none),GPU-0,921.053,0.000,921.053,1.00,921.0526315789475,0.0,921.0526315789475,0.000629,0.000000,0.000629,99.983782,100.000000,99.983785,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,append_apply_gradient_ops/GradientDescent,1000,-1.520515128091751,3.321303521408566,199,905,706,1103,1000.0,1000.0,1000.0,1000;1000;1000;500;1000;1000;1000;500;1000;1000,148210288,148210288,148211288,148212288,669669288;669670288;669671288;669672288;1029928288;1029928288;1029929288;1029930288;1387299288;1387299488;1387299988;1387301288;1794384288;1794385288;1794386288;1794387288;2152478288;2152478288;2152479288;2152480288;2510460288;2510461288;2510462288;2510463288;2869219288;2869219488;2869219988;2869221288;3225577288;3225577288;3225578288;3225579288;3581338288;3581339288;3581340288;3581341288;3938752288;3938752288;3938753288;3938754288;4306696288;4306696288;4306697288;4306698288;4661380288;4661381288;4661382288;4661383288;5019518288;5019518288;5019519288;5019520288;5375403288;5375403288;5375404288;5375405288;5729108288;5729108488;5729108988;5729110288;6092422288;6092422488;6092422988;6092424288;6447729288;6447729288;6447730288;6447731288;6802837288;6802837488;6802837988;6802839288;7156794288;7156795288;7156796288;7156797288
247,Const,0.000,0.000,921.053,0.000,1,0.001,0,0.000, 0:(none)->(4),GPU-0,921.053,0.000,921.053,1.00,921.0526315789475,0.0,921.0526315789475,0.000629,0.000000,0.000629,99.984411,100.000000,99.984414,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,1000,1.2656548586176346,7.20365646258503,309,952,644,1261,1000.0,1000.0,1000.0,1000;1000;1000;500;500;1000;500;1000;500;1000,37427288,37427288,37428288,37429288,558196288;558196288;558197288;558198288;919676288;919676288;919677288;919678288;1277607288;1277607488;1277607988;1277610288;1684995288;1684995488;1684995988;1684998288;2042050288;2042051288;2042052288;2042053288;2399946288;2399946488;2399946988;2399949288;2758515288;2758515288;2758516288;2758517288;3115515288;3115515488;3115515988;3115518288;3472366288;3472367288;3472368288;3472371288;3829525288;3829525288;3829526288;3829527288;4198320288;4198321288;4198322288;4198323288;4551676288;4551676288;4551677288;4551679288;4908847288;4908847288;4908848288;4908849288;5266857288;5266858288;5266859288;5266860288;5619432288;5619432488;5619432988;5619435288;5984123288;5984123288;5984124288;5984125288;6337618288;6337618488;6337618988;6337621288;6694524288;6694524288;6694525288;6694526288;7048730288;7048730288;7048731288;7048733288
248,Const,0.000,0.000,894.737,0.000,1,0.001,0,0.000, 0:(none)->(4),GPU-0,894.737,0.000,894.737,1.00,894.7368421052631,0.0,894.7368421052631,0.000611,0.000000,0.000611,99.985022,100.000000,99.985025,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,2500,5.309614592095195,32.40255604820401,980,1048,67,2028,1000.0,1000.0,1000.0,500;500;1000;500;1000;1000;1000;2000;1000;500,46667288,46667488,46667988,46670288,567483288;567483488;567483988;567486288;928673288;928673288;928674288;928675288;1286385288;1286385488;1286385988;1286388288;1693673288;1693673288;1693674288;1693675288;2051569288;2051569288;2051570288;2051571288;2409315288;2409315288;2409316288;2409317288;2767588288;2767588288;2767590288;2767592288;3124290288;3124290288;3124291288;3124292288;3481511288;3481511488;3481511988;3481514288;3838468288;3838469288;3838470288;3838471288;4207328288;4207328488;4207328988;4207331288;4560976288;4560976288;4560977288;4560978288;4918242288;4918242288;4918243288;4918244288;5276130288;5276130288;5276131288;5276132288;5628358288;5628358288;5628359288;5628360288;5993217288;5993217288;5993218288;5993219288;6346582288;6346582288;6346583288;6346584288;6703574288;6703574288;6703575288;6703576288;7057716288;7057716288;7057717288;7057718288
249,Const,0.000,0.000,868.421,0.000,1,0.001,0,0.000, 0:(none)->(2) -t i32,GPU-0,868.421,0.000,868.421,1.00,868.4210526315788,0.0,868.4210526315788,0.000593,0.000000,0.000593,99.985615,100.000000,99.985618,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/cg/dropout0_1/dropout/dropout/Shape,1000,-0.9150042350956382,1.8106009070294784,229,857,629,1086,500.0,1000.0,1000.0,1000;500;1000;1000;1000;1000;1000;1000;1000;500,817288,817288,818288,819288,522469288;522469488;522469988;522470288;885648288;885648288;885649288;885650288;1242954288;1242954288;1242955288;1242956288;1650954288;1650954288;1650955288;1650956288;2006182288;2006183288;2006184288;2006185288;2364764288;2364764288;2364765288;2364766288;2723142288;2723142288;2723143288;2723144288;3081414288;3081414288;3081415288;3081417288;3438670288;3438670488;3438670988;3438671288;3796372288;3796372288;3796373288;3796374288;4164377288;4164377288;4164378288;4164379288;4516712288;4516712488;4516712988;4516714288;4873227288;4873227488;4873227988;4873229288;5231929288;5231929288;5231930288;5231931288;5585526288;5585526488;5585526988;5585527288;5949803288;5949803288;5949804288;5949805288;6304140288;6304140488;6304140988;6304142288;6660204288;6660204488;6660204988;6660206288;7014600288;7014600288;7014601288;7014602288
250,NoOp,0.000,0.000,855.263,0.000,1,0.001,0,0.000, 0:(none)->(none),GPU-0,855.263,0.000,855.263,1.00,855.2631578947369,0.0,855.2631578947369,0.000584,0.000000,0.000584,99.986199,100.000000,99.986202,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,gpu_compute_stage_ops_group,2000,0.8068387422767065,6.056481118705199,293,869,576,1162,500.0,1000.0,1000.0,1000;500;1000;1000;1000;1000;500;500;1000;500,760288,761288,762288,763288,522392288;522392488;522392988;522394288;885574288;885575288;885576288;885577288;1242878288;1242879288;1242880288;1242881288;1650894288;1650894288;1650895288;1650896288;2006107288;2006108288;2006109288;2006110288;2364693288;2364693488;2364693988;2364696288;2723069288;2723069488;2723069988;2723071288;3081317288;3081318288;3081319288;3081320288;3438600288;3438600488;3438600988;3438602288;3796308288;3796308288;3796309288;3796310288;4164310288;4164310488;4164310988;4164312288;4516640288;4516640288;4516641288;4516642288;4873156288;4873156288;4873157288;4873158288;5231856288;5231856288;5231857288;5231858288;5585463288;5585463488;5585463988;5585466288;5949731288;5949731488;5949731988;5949733288;6304068288;6304069288;6304070288;6304071288;6660140288;6660140288;6660141288;6660142288;7014528288;7014528488;7014528988;7014530288
251,Identity,0.000,0.000,842.105,0.000,1,0.001,0,0.000, 0:(4096)->(4096) -t f32,GPU-0,842.105,0.000,842.105,1.00,842.1052631578948,0.0,842.1052631578948,0.000575,0.000000,0.000575,99.986774,100.000000,99.986777,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,v/cg/affine0/biases/read,1500,1.1926340543613236,5.717282864696448,346,881,535,1227,500.0,1000.0,1000.0,500;500;500;1000;1000;1000;500;1000;500;500,1053288,1053488,1053988,1055288,522727288;522727488;522727988;522730288;885898288;885898488;885898988;885900288;1243204288;1243204288;1243205288;1243206288;1651205288;1651205288;1651206288;1651207288;2006442288;2006442288;2006443288;2006444288;2365028288;2365028488;2365028988;2365031288;2723389288;2723389288;2723390288;2723391288;3081751288;3081751488;3081751988;3081754288;3438905288;3438905488;3438905988;3438907288;3796631288;3796631488;3796631988;3796634288;4164692288;4164693288;4164695288;4164697288;4516967288;4516967488;4516967988;4516970288;4873485288;4873485288;4873486288;4873487288;5232192288;5232193288;5232194288;5232195288;5585786288;5585786488;5585786988;5585789288;5950053288;5950053288;5950054288;5950055288;6304387288;6304387288;6304388288;6304389288;6660452288;6660452488;6660452988;6660454288;7014848288;7014849288;7014850288;7014851288
252,Const,0.000,0.000,828.947,0.000,1,0.001,0,0.000, 0:(none)->(1) -t i32,GPU-0,828.947,0.000,828.947,1.00,828.9473684210525,0.0,828.9473684210525,0.000566,0.000000,0.000566,99.987340,100.000000,99.987343,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Const,1500,-0.5751161772893656,1.2917737465356525,242,821,579,1064,500.0,1000.0,1000.0,500;500;1000;1000;500;1000;500;1000;500;1000,796288,796488,796988,798288,522431288;522431488;522431988;522433288;885613288;885613288;885614288;885615288;1242917288;1242917288;1242918288;1242919288;1650932288;1650932488;1650932988;1650935288;2006146288;2006146288;2006147288;2006148288;2364733288;2364733488;2364733988;2364735288;2723109288;2723109288;2723110288;2723111288;3081370288;3081370488;3081370988;3081383288;3438638288;3438638288;3438639288;3438640288;3796349288;3796349288;3796350288;3796351288;4164353288;4164353488;4164353988;4164355288;4516680288;4516680288;4516681288;4516682288;4873195288;4873195288;4873196288;4873197288;5231906288;5231906488;5231906988;5231907288;5585504288;5585504488;5585504988;5585506288;5949771288;5949771488;5949771988;5949772288;6304108288;6304108488;6304108988;6304110288;6660182288;6660182288;6660183288;6660184288;7014568288;7014568288;7014569288;7014570288
253,Const,0.000,0.000,828.947,0.000,1,0.001,0,0.000, 0:(none)->(4) -t i32,GPU-0,828.947,0.000,828.947,1.00,828.9473684210525,0.0,828.9473684210525,0.000566,0.000000,0.000566,99.987906,100.000000,99.987909,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape,1000,-0.5751161772893656,1.2917737465356522,242,821,579,1064,500.0,1000.0,1000.0,1000;500;1000;500;1000;500;1000;1000;500;1000,835288,835288,836288,837288,522487288;522487488;522487988;522489288;885667288;885667288;885668288;885668288;1242972288;1242972488;1242972988;1242974288;1650972288;1650972288;1650973288;1650974288;2006201288;2006201488;2006201988;2006203288;2364782288;2364782288;2364783288;2364784288;2723160288;2723160288;2723161288;2723162288;3081441288;3081441488;3081441988;3081443288;3438688288;3438688288;3438689288;3438690288;3796390288;3796390288;3796391288;3796392288;4164400288;4164400288;4164401288;4164402288;4516731288;4516731488;4516731988;4516732288;4873246288;4873246288;4873247288;4873248288;5231952288;5231952488;5231952988;5231953288;5585543288;5585543288;5585544288;5585545288;5949821288;5949821288;5949822288;5949823288;6304159288;6304159488;6304159988;6304160288;6660229288;6660229288;6660230288;6660231288;7014619288;7014619488;7014619988;7014621288
254,Identity,0.000,0.000,828.947,0.000,1,0.001,0,0.000, 0:(1001)->(1001) -t f32,GPU-0,828.947,0.000,828.947,1.00,828.9473684210525,0.0,828.9473684210525,0.000566,0.000000,0.000566,99.988472,100.000000,99.988475,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,v/cg/affine2/biases/read,2500,-0.5751161772893654,1.2917737465356516,242,821,579,1064,500.0,1000.0,1000.0,500;1000;1000;1000;1000;1000;1000;1000;500;500,883288,883488,883988,886288,522539288;522539288;522540288;522541288;885718288;885718288;885719288;885720288;1243023288;1243023288;1243024288;1243025288;1651022288;1651022288;1651023288;1651024288;2006252288;2006252288;2006253288;2006254288;2364833288;2364833288;2364834288;2364835288;2723203288;2723204288;2723205288;2723206288;3081485288;3081485488;3081485988;3081488288;3438731288;3438731488;3438731988;3438734288;3796442288;3796442488;3796442988;3796444288;4164443288;4164443488;4164443988;4164445288;4516782288;4516782288;4516783288;4516784288;4873299288;4873299488;4873299988;4873302288;5231995288;5231995288;5231996288;5231997288;5585603288;5585603288;5585604288;5585605288;5949872288;5949872288;5949873288;5949874288;6304210288;6304210288;6304211288;6304212288;6660273288;6660273288;6660274288;6660275288;7014669288;7014669488;7014669988;7014671288
255,Identity,0.000,0.000,815.789,0.000,1,0.001,0,0.000, 0:(9216x4096)->(9216x4096) -t f32,GPU-0,815.789,0.000,815.789,1.00,815.7894736842105,0.0,815.7894736842105,0.000557,0.000000,0.000557,99.989029,100.000000,99.989031,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,v/cg/affine0/weights/read,2500,-0.4728846143670385,1.1820218472004191,246,810,564,1055,500.0,1000.0,1000.0,500;1000;500;1000;500;500;1000;500;1000;500,1056288,1056488,1056988,1059288,522731288;522731288;522732288;522733288;885902288;885902488;885902988;885904288;1243207288;1243207288;1243208288;1243209288;1651209288;1651209488;1651209988;1651211288;2006445288;2006445488;2006445988;2006447288;2365032288;2365032288;2365033288;2365034288;2723393288;2723393488;2723393988;2723394288;3081755288;3081755288;3081756288;3081757288;3438909288;3438909488;3438909988;3438910288;3796635288;3796635288;3796636288;3796637288;4164698288;4164698488;4164698988;4164700288;4516971288;4516971288;4516972288;4516973288;4873488288;4873488488;4873488988;4873490288;5232196288;5232196288;5232197288;5232198288;5585790288;5585790488;5585790988;5585792288;5950056288;5950056288;5950057288;5950058288;6304391288;6304391488;6304391988;6304392288;6660456288;6660456488;6660456988;6660458288;7014852288;7014852288;7014853288;7014854288
256,Identity,0.000,0.000,815.789,0.000,1,0.001,0,0.000, 0:(384)->(384) -t f32,GPU-0,815.789,0.000,815.789,1.00,815.7894736842105,0.0,815.7894736842105,0.000557,0.000000,0.000557,99.989586,100.000000,99.989588,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,v/cg/conv2/biases/read,1500,-0.4728846143670383,1.1820218472004187,246,810,564,1055,500.0,1000.0,1000.0,500;500;1000;1000;1000;1000;1000;500;500;500,1076288,1076488,1076988,1078288,522751288;522751488;522751988;522752288;885922288;885922288;885923288;885924288;1243227288;1243227288;1243228288;1243229288;1651241288;1651241288;1651242288;1651243288;2006465288;2006465288;2006466288;2006467288;2365052288;2365052288;2365053288;2365054288;2723412288;2723412488;2723412988;2723414288;3081776288;3081776488;3081776988;3081778288;3438929288;3438929488;3438929988;3438931288;3796655288;3796655488;3796655988;3796657288;4164719288;4164720288;4164721288;4164722288;4516991288;4516991288;4516992288;4516993288;4873508288;4873508288;4873509288;4873510288;5232222288;5232222288;5232223288;5232224288;5585810288;5585810288;5585811288;5585812288;5950076288;5950076288;5950077288;5950078288;6304410288;6304410488;6304410988;6304412288;6660476288;6660476488;6660476988;6660477288;7014873288;7014873488;7014873988;7014874288
257,Const,0.000,0.000,789.474,0.000,1,0.001,0,0.000, 0:(none)->(1) -t i32,GPU-0,789.474,0.000,789.474,1.00,789.4736842105264,0.0,789.4736842105264,0.000539,0.000000,0.000539,99.990125,100.000000,99.990127,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape/shape,1000,-0.27842692209702236,1.0323601662887372,250,786,535,1036,500.0,1000.0,1000.0,1000;1000;500;1000;1000;500;500;1000;1000;500,785288,785288,786288,787288,522419288;522419288;522420288;522421288;885602288;885602488;885602988;885604288;1242905288;1242905288;1242906288;1242907288;1650921288;1650921288;1650922288;1650923288;2006134288;2006134488;2006134988;2006136288;2364721288;2364721488;2364721988;2364723288;2723097288;2723097288;2723098288;2723099288;3081354288;3081354288;3081355288;3081357288;3438627288;3438627488;3438627988;3438629288;3796336288;3796336288;3796337288;3796338288;4164341288;4164341488;4164341988;4164343288;4516668288;4516668488;4516668988;4516669288;4873183288;4873183288;4873184288;4873185288;5231893288;5231893488;5231893988;5231895288;5585491288;5585491288;5585492288;5585493288;5949758288;5949758288;5949759288;5949760288;6304095288;6304095488;6304095988;6304097288;6660169288;6660169288;6660170288;6660171288;7014556288;7014556488;7014556988;7014558288
258,Const,0.000,0.000,776.316,0.000,1,0.001,0,0.000, 0:(none)->(2) -t i32,GPU-0,776.316,0.000,776.316,1.00,776.3157894736842,0.0,776.3157894736842,0.000530,0.000000,0.000530,99.990655,100.000000,99.990657,1.000000,0,1.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,tower_0/v/cg/Reshape/shape,500,-0.18455300555218715,0.9878383847818304,252,774,522,1026,500.0,1000.0,1000.0,500;1000;1000;1000;500;500;500;1000;1000;1000,826288,826488,826988,827288,522477288;522477288;522478288;522479288;885657288;885657288;885658288;885659288;1242962288;1242962288;1242963288;1242964288;1650962288;1650962488;1650962988;1650964288;2006191288;2006191488;2006191988;2006193288;2364773288;2364773488;2364773988;2364774288;2723150288;2723150288;2723151288;2723152288;3081427288;3081427288;3081428288;3081429288;3438678288;3438678288;3438679288;3438680288;3796380288;3796380288;3796381288;3796382288;4164389288;4164389288;4164390288;4164392288;4516721288;4516721488;4516721988;4516723288;4873236288;4873236288;4873237288;4873238288;5231941288;5231941288;5231942288;5231944288;5585534288;5585534488;5585534988;5585535288;5949811288;5949811288;5949812288;5949813288;6304149288;6304149488;6304149988;6304150288;6660216288;6660216288;6660217288;6660218288;7014608288;7014608488;7014608988;7014610288
