rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
65,168289.474,168289.474,0.000,1.000,168289.474,168289.474,0.000,0.115,0.115,0.000,141942973.684,96.908,141942973.684,96.929,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,8.000,8.000,0.0000475371384,180.000,0.000,168289.474,0.000,0.000,0.109,0.109,0.109,Reciprocal,GPU-0, 0:(1)->(1) -t f32,tower_0/v/truediv_11,4000,2.11829044588464,6.120067036770668,345532,209357,-136175,554889,22500.0,83500.0,157500.0,38000;13000;83000;1178000;37000;98000;100000;13000;13000;93000,11758288,11759288,11797288,11800288,526413288;526413288;526426288;526429288;885863288;885865288;885948288;885955288;1247300288;1247300288;1248478288;1248486288;1651181288;1651183288;1651220288;1651230288;2006394288;2006396288;2006494288;2006501288;2364976288;2364979288;2365079288;2365088288;2728659288;2728659288;2728672288;2728675288;3081875288;3081875288;3081888288;3081891288;3438852288;3438855288;3438948288;3438955288;3801943288;3801943288;3801956288;3801959288;4164558288;4164560288;4164592288;4164598288;4520646288;4520646288;4520662288;4520665288;4873442288;4873444288;4873542288;4873549288;5235833288;5235834288;5237020288;5237027288;5585759288;5585761288;5585804288;5585811288;5954151288;5954152288;5955338288;5955345288;6304354288;6304356288;6304440288;6304447288;6664204288;6664204288;6664586288;6664594288;7025054288;7025054288;7025076288;7025080288
66,84013.158,84013.158,0.000,2.000,168026.316,168026.316,0.000,0.115,0.115,0.000,142111000.000,97.023,142111000.000,97.043,0.000,0.000,0.0013271040000,0.0026542080000,0.000,15.796,15.796,10616836.000,21233672.000,126.3711097885669,180.000,117.965,167908.351,70.206,0.370,0.028,0.109,0.028,Mul,GPU-0, 0:(3x3x384x384) 1:(1)->(3x3x384x384) -t f32,tower_0/v/mul_8;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_6_grad/mul,2000,8.754637562589911,79.02277098142913,487644,140417,-347227,628060,79000.0,79000.0,81000.0,78000;79000;79000;78000;79000;78000;81000;78000;79000;79000,125689288,125689288,125767288,125769288,647506288;647506288;647585288;647586288;1007577288;1007577288;1007656288;1007658288;1365279288;1365280288;1365358288;1365360288;1772252288;1772252288;1772331288;1772333288;2130779288;2130780288;2130858288;2130860288;2488306288;2488306288;2488387288;2488390288;2846811288;2846812288;2846890288;2846892288;3202658288;3202658288;3202737288;3202739288;3559463288;3559463288;3559542288;3559544288;3916635288;3916636288;3916714288;3916716288;4284875288;4284875288;4284953288;4284955288;4639617288;4639617288;4639697288;4639699288;4996484288;4996485288;4996563288;4996565288;5353591288;5353591288;5353670288;5353672288;5706737288;5706737288;5706816288;5706817288;6070658288;6070658288;6070736288;6070738288;6425378288;6425378288;6425457288;6425459288;6781107288;6781107288;6781186288;6781187288;7135048288;7135049288;7135127288;7135129288
67,41526.316,41526.316,0.000,4.000,166105.263,166105.263,0.000,0.113,0.113,0.000,142277105.263,97.136,142277105.263,97.157,0.000,0.000,0.0000040960000,0.0000163840000,0.000,0.099,0.099,32772.000,131088.000,0.7891863117871,180.000,0.728,166104.535,0.438,0.002,0.107,0.108,0.107,Mul,GPU-0, 0:(4096) 1:(1)->(4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul;tower_0/v/mul_13;tower_0/v/mul_15;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul,9000,7.274086309691447,57.2223418807396,504982,98274,-406708,603256,12000.0,14000.0,17250.0,2482000;14000;28000;12000;11000;21000;35000;13000;11000;12000,4676288,4677288,7159288,7167288,524872288;524873288;524887288;524889288;888367288;888369288;888397288;888400288;1245366288;1245366288;1245378288;1245381288;1653312288;1653313288;1653324288;1653326288;2008972288;2008973288;2008994288;2008997288;2368742288;2368745288;2368780288;2368785288;2725510288;2725510288;2725523288;2725525288;3082520288;3082520288;3082531288;3082533288;3441033288;3441034288;3441046288;3441048288;3798934288;3798936288;3798957288;3798959288;4164744288;4164746288;4164769288;4164772288;4519104288;4519105288;4519118288;4519120288;4876053288;4876054288;4876066288;4876068288;5234243288;5234243288;5234260288;5234262288;5587903288;5587903288;5587915288;5587918288;5952607288;5952607288;5952619288;5952621288;6312169288;6312171288;6312192288;6312194288;6662662288;6662663288;6662676288;6662678288;7018523288;7018524288;7022710288;7022717288
68,158605.263,158605.263,0.000,1.000,158605.263,158605.263,0.000,0.108,0.108,0.000,142435710.526,97.244,142435710.526,97.265,0.000,0.000,0.0055377920000,0.0055377920000,0.000,34.916,34.916,44302336.000,44302336.000,279.3245010784801,180.000,246.124,158359.139,155.180,0.818,0.000,0.102,0.000,Relu,GPU-0, 0:(128x256x13x13)->(128x256x13x13) -t f16,tower_0/v/cg/conv4/Relu,2000,6.022054439060825,38.11599100756716,150663,182000,31337,332663,157000.0,158000.0,160000.0,157000;159000;158000;158000;159000;158000;156000;159000;164000;156000,52997288,52997288,53154288,53156288,573890288;573890288;574049288;574051288;934663288;934663288;934821288;934823288;1292388288;1292388288;1292546288;1292549288;1700002288;1700003288;1700162288;1700164288;2057903288;2057904288;2058062288;2058064288;2415525288;2415526288;2415682288;2415684288;2773834288;2773834288;2773993288;2773995288;3130658288;3130658288;3130822288;3130826288;3487545288;3487546288;3487702288;3487705288;3844456288;3844457288;3844614288;3844616288;4213306288;4213307288;4213466288;4213468288;4567176288;4567177288;4567334288;4567336288;4924467288;4924467288;4924625288;4924627288;5282293288;5282294288;5282450288;5282452288;5634343288;5634344288;5634501288;5634503288;5999234288;5999234288;5999391288;5999393288;6352527288;6352528288;6352684288;6352686288;6709585288;6709586288;6709742288;6709744288;7063748288;7063748288;7063908288;7063910288
69,74131.579,74131.579,0.000,2.000,148263.158,148263.158,0.000,0.101,0.101,0.000,142583973.684,97.346,142583973.684,97.366,0.000,0.000,0.0006635520000,0.0013271040000,0.000,8.951,8.951,5308420.000,10616840.000,71.6080795172169,180.000,58.982,148204.175,39.782,0.210,0.056,0.096,0.056,Mul,GPU-0, 0:(3x3x192x384) 1:(1)->(3x3x192x384) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul;tower_0/v/mul_6,4000,6.679625649567198,51.330563305808546,553349,146893,-406456,700242,44000.0,44500.0,47000.0,53000;46000;51000;46000;53000;47000;1833000;53000;44000;46000,11239288,11240288,11293288,11296288,526128288;526129288;526175288;526177288;895065288;895066288;895117288;895120288;1247015288;1247015288;1247061288;1247064288;1654985288;1654986288;1655039288;1655041288;2010244288;2010244288;2010291288;2010293288;2372555288;2372557288;2374390288;2374396288;2727126288;2727127288;2727180288;2727183288;3091258288;3091259288;3091303288;3091305288;3442288288;3442288288;3442334288;3442336288;3801660288;3801660288;3801706288;3801708288;4174094288;4174095288;4174139288;4174141288;4520355288;4520355288;4520401288;4520403288;4878490288;4878490288;4883093288;4883100288;5241713288;5241713288;5241758288;5241759288;5589154288;5589154288;5589200288;5589202288;5953869288;5953870288;5953916288;5953918288;6314011288;6314012288;6314060288;6314062288;6663921288;6663921288;6663967288;6663969288;7024613288;7024614288;7024697288;7024700288
70,138736.842,138736.842,0.000,1.000,138736.842,138736.842,0.000,0.095,0.095,0.000,142722710.526,97.440,142722710.526,97.461,0.000,0.000,0.0000030020000,0.0000030020000,0.000,0.022,0.022,4008.000,4008.000,0.0288892261002,180.000,0.022,138736.820,0.016,0.001,0.090,0.090,0.090,L2Loss,GPU-0, 0:(1001)->(1) -t f32,tower_0/v/l2_loss/L2Loss_15,3000,2.046407832166389,5.499557047370547,347575,182643,-164932,530218,28250.0,35000.0,81750.0,28000;29000;33000;85000;17000;35000;29000;34000;35000;16000,1089288,1090288,1118288,1120288,522764288;522764288;522793288;522796288;885935288;885936288;885969288;885980288;1243240288;1243240288;1243325288;1243332288;1651261288;1651261288;1651278288;1651280288;2006478288;2006478288;2006513288;2006516288;2365065288;2365065288;2365094288;2365097288;2723426288;2723426288;2723460288;2723463288;3081791288;3081791288;3081826288;3081834288;3438942288;3438942288;3438958288;3438960288;3796670288;3796670288;3796687288;3796689288;4164734288;4164735288;4164755288;4164757288;4517004288;4517005288;4517029288;4517031288;4873521288;4873522288;4873597288;4873602288;5232237288;5232237288;5232256288;5232258288;5585824288;5585824288;5585863288;5585866288;5950089288;5950090288;5950176288;5950182288;6304423288;6304424288;6304453288;6304456288;6660489288;6660490288;6660571288;6660577288;7014886288;7014886288;7014928288;7014930288
71,31434.211,31434.211,0.000,4.000,125736.842,125736.842,0.000,0.086,0.086,0.000,142848447.368,97.526,142848447.368,97.547,0.000,0.000,0.0005242880000,0.0020971520000,0.000,16.679,16.679,6291456.000,25165824.000,200.1467794056090,180.000,139.810,125597.032,111.193,0.391,0.000,0.081,0.000,Mul,GPU-0, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,tower_0/v/cg/dropout0_1/dropout/dropout/mul;tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv;tower_0/v/cg/dropout0/dropout/dropout/mul;tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv,4000,7.6086128586186685,61.135348396235095,44112,37351,-6761,81463,31000.0,31500.0,32000.0,30000;30000;30000;30000;29000;31000;30000;30000;30000;29000,57624288,57625288,57655288,57658288,578523288;578523288;578553288;578556288;938975288;938975288;939005288;939007288;1296621288;1296621288;1296651288;1296653288;1704226288;1704227288;1704256288;1704259288;2062513288;2062513288;2062544288;2062546288;2419941288;2419942288;2419972288;2419975288;2778256288;2778256288;2778286288;2778289288;3134963288;3134963288;3134993288;3134995288;3491871288;3491872288;3491901288;3491904288;3848633288;3848634288;3848667288;3848670288;4217478288;4217478288;4217508288;4217511288;4571599288;4571599288;4571629288;4571631288;4928920288;4928921288;4928950288;4928953288;5286645288;5286646288;5286675288;5286678288;5638512288;5638513288;5638542288;5638545288;6003478288;6003478288;6003507288;6003510288;6356897288;6356898288;6356927288;6356929288;6713816288;6713816288;6713846288;6713848288;7067985288;7067985288;7068015288;7068017288
72,62394.737,62394.737,0.000,2.000,124789.474,124789.474,0.000,0.085,0.085,0.000,142973236.842,97.611,142973236.842,97.632,0.000,0.000,0.0008847360000,0.0017694720000,0.000,14.180,14.180,7077892.000,14155784.000,113.4373243357233,180.000,78.643,124710.830,63.021,0.332,0.027,0.081,0.027,Mul,GPU-0, 0:(3x3x384x256) 1:(1)->(3x3x384x256) -t f32,tower_0/v/mul_10;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul,2000,3.543543967297292,14.219058875966935,30792,65095,34303,95887,56000.0,56000.0,58000.0,56000;55000;56000;55000;56000;57000;57000;55000;56000;55000,113801288,113801288,113857288,113859288,635375288;635376288;635431288;635433288;995324288;995324288;995380288;995382288;1352948288;1352949288;1353004288;1353006288;1760167288;1760167288;1760223288;1760224288;2118910288;2118910288;2118967288;2118968288;2476141288;2476141288;2476198288;2476200288;2834683288;2834684288;2834739288;2834741288;3190622288;3190622288;3190678288;3190680288;3547535288;3547535288;3547590288;3547592288;3904512288;3904512288;3904568288;3904569288;4272944288;4272944288;4273000288;4273002288;4627613288;4627614288;4627669288;4627671288;4984683288;4984684288;4984739288;4984741288;5341785288;5341785288;5341841288;5341843288;5694497288;5694498288;5694553288;5694555288;6058800288;6058800288;6058856288;6058858288;6413132288;6413133288;6413189288;6413191288;6769230288;6769230288;6769285288;6769287288;7123124288;7123124288;7123183288;7123186288
73,29203.947,29203.947,0.000,4.000,116815.789,116815.789,0.000,0.080,0.080,0.000,143090052.632,97.691,143090052.632,97.712,0.000,0.000,0.0005242880000,0.0020971520000,0.000,17.953,17.953,4194308.000,16777232.000,143.6212696553278,180.000,93.207,116722.583,79.790,0.420,0.012,0.075,0.012,Mul,GPU-0, 0:(1) 1:(128x4096)->(128x4096) -t f16,tower_0/v/cg/dropout0/dropout/dropout/div;tower_0/v/cg/dropout0_1/dropout/dropout/div;tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul;tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul,4000,12.007333789988751,151.75163252427922,12323,30292,17969,42614,28000.0,29000.0,31000.0,34000;32000;31000;31000;31000;32000;32000;33000;32000;32000,56270288,56271288,56305288,56308288,577124288;577124288;577156288;577157288;937708288;937708288;937739288;937741288;1295361288;1295361288;1295392288;1295394288;1702981288;1702981288;1703012288;1703014288;2061175288;2061175288;2061207288;2061209288;2418642288;2418642288;2418674288;2418676288;2776950288;2776950288;2776983288;2776984288;3133707288;3133708288;3133740288;3133742288;3490596288;3490597288;3490629288;3490631288;3847401288;3847402288;3847434288;3847436288;4216255288;4216255288;4216285288;4216286288;4570297288;4570297288;4570329288;4570331288;4927608288;4927608288;4927639288;4927641288;5285360288;5285361288;5285391288;5285393288;5637288288;5637288288;5637317288;5637319288;6002203288;6002203288;6002233288;6002235288;6355635288;6355635288;6355666288;6355668288;6712578288;6712578288;6712608288;6712610288;7066743288;7066743288;7066775288;7066777288
74,110894.737,110894.737,0.000,1.000,110894.737,110894.737,0.000,0.076,0.076,0.000,143200947.368,97.767,143200947.368,97.788,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,15925252.000,15925252.000,143.6069235880398,180.000,88.474,110806.263,79.782,0.000,0.012,0.072,0.012,ApplyGradientDescent,GPU-0, 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent,3000,1.7912127081348144,8.304259799157757,1012,111000,109988,112012,111000.0,111000.0,111000.0,111000;111000;111000;112000;111000;111000;111000;111000;111000;109000,126974288,126974288,127085288,127088288,648824288;648824288;648935288;648937288;1008910288;1008911288;1009022288;1009025288;1366586288;1366586288;1366698288;1366701288;1773574288;1773575288;1773686288;1773688288;2132058288;2132058288;2132169288;2132172288;2489650288;2489650288;2489761288;2489764288;2848128288;2848129288;2848240288;2848243288;3204119288;3204119288;3204230288;3204233288;3560763288;3560764288;3560873288;3560876288;3917953288;3917953288;3918064288;3918067288;4286171288;4286171288;4286282288;4286284288;4640886288;4640887288;4640999288;4641001288;4997755288;4997756288;4997867288;4997870288;5354870288;5354870288;5354981288;5354983288;5708073288;5708073288;5708184288;5708187288;6071954288;6071954288;6072065288;6072067288;6426711288;6426712288;6426822288;6426825288;6782391288;6782391288;6782502288;6782505288;7136333288;7136334288;7136444288;7136447288
75,54552.632,54552.632,0.000,2.000,109105.263,109105.263,0.000,0.074,0.075,0.000,143310052.632,97.841,143310052.632,97.862,0.000,0.000,0.0005201920000,0.0010403840000,0.000,9.536,9.536,2113536.000,4227072.000,38.7430622286541,180.000,23.484,109081.779,21.524,0.223,0.055,0.071,0.055,BiasAddGrad,GPU-0, 0:(128x4096)->(4096) -t f16 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b_grad/BiasAddGrad;tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad,3000,8.776369716581948,79.3139857486572,29023,57786,28762,86809,53000.0,54000.0,56000.0,56000;60000;55000;53000;54000;56000;55000;57000;52000;52000,66248288,66249288,66305288,66307288,587211288;587211288;587271288;587273288;947413288;947413288;947468288;947470288;1305014288;1305014288;1305067288;1305069288;1712585288;1712585288;1712639288;1712642288;2071148288;2071149288;2071205288;2071207288;2428490288;2428491288;2428546288;2428548288;2786772288;2786772288;2786829288;2786831288;3143321288;3143322288;3143374288;3143376288;3500413288;3500413288;3500465288;3500467288;3856958288;3856959288;3857011288;3857013288;4225836288;4225836288;4225889288;4225891288;4580127288;4580127288;4580180288;4580182288;4937480288;4937480288;4937534288;4937536288;5295126288;5295127288;5295179288;5295182288;5646825288;5646826288;5646877288;5646879288;6011813288;6011814288;6011871288;6011874288;6365302288;6365302288;6365355288;6365357288;6722152288;6722152288;6722205288;6722207288;7076323288;7076323288;7076376288;7076378288
76,107684.211,107684.211,0.000,1.000,107684.211,107684.211,0.000,0.074,0.074,0.000,143417736.842,97.915,143417736.842,97.936,0.000,0.000,0.0013271040000,0.0013271040000,0.000,12.324,12.324,15925248.000,15925248.000,147.8884222873900,180.000,88.474,107595.737,82.160,0.289,0.009,0.070,0.009,AddN,GPU-0, 0:(3x3x384x384) 1:(3x3x384x384)->(3x3x384x384) -N i: 2 -t f32,tower_0/v/gradients/AddN_9,3000,1.7119177001460304,8.593078288807702,759,107762,107003,108521,107000.0,108000.0,108000.0,108000;108000;108000;107000;107000;108000;111000;108000;108000;107000,124190288,124190288,124298288,124301288,645961288;645961288;646069288;646071288;1006026288;1006026288;1006134288;1006137288;1363762288;1363762288;1363869288;1363872288;1770721288;1770722288;1770829288;1770832288;2129276288;2129276288;2129384288;2129387288;2486723288;2486724288;2486835288;2486840288;2845264288;2845264288;2845372288;2845375288;3201142288;3201142288;3201250288;3201253288;3557965288;3557966288;3558073288;3558076288;3915113288;3915113288;3915221288;3915224288;4283377288;4283378288;4283485288;4283487288;4638120288;4638120288;4638227288;4638230288;4995013288;4995013288;4995121288;4995124288;5352107288;5352108288;5352215288;5352218288;5705195288;5705195288;5705304288;5705306288;6069169288;6069169288;6069277288;6069280288;6423839288;6423839288;6423947288;6423949288;6779621288;6779621288;6779729288;6779732288;7133560288;7133560288;7133668288;7133671288
77,47947.368,47947.368,0.000,2.000,95894.737,95894.737,0.000,0.065,0.065,0.000,143513631.579,97.980,143513631.579,98.001,0.000,0.000,0.0005242880000,0.0010485760000,0.000,10.935,10.935,6291456.000,12582912.000,131.2158770581778,180.000,69.905,95824.832,72.898,0.256,0.014,0.062,0.014,ReluGrad,GPU-0, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad;tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad,3000,4.676761367216262,24.235801061740908,58452,57452,-1000,115905,43000.0,45000.0,46000.0,48000;47000;45000;45000;44000;47000;46000;46000;45000;45000,59774288,59774288,59822288,59825288,580689288;580690288;580737288;580740288;941057288;941058288;941103288;941106288;1298692288;1298693288;1298738288;1298741288;1706288288;1706288288;1706332288;1706335288;2064661288;2064661288;2064708288;2064711288;2422057288;2422057288;2422103288;2422106288;2780371288;2780372288;2780418288;2780421288;3137025288;3137025288;3137070288;3137073288;3494061288;3494061288;3494106288;3494109288;3850685288;3850685288;3850729288;3850732288;4219517288;4219517288;4219563288;4219565288;4573720288;4573720288;4573766288;4573769288;4931048288;4931048288;4931095288;4931097288;5288740288;5288740288;5288785288;5288788288;5640567288;5640567288;5640611288;5640614288;6005524288;6005524288;6005569288;6005572288;6358967288;6358968288;6359012288;6359015288;6715864288;6715865288;6715909288;6715912288;7070036288;7070037288;7070081288;7070084288
